MountainCar_std1_higher,IWMean,ReturnMean,AvgEpLen,Delta,ReturnMin,Bound,NumTrajectories,DenMISEMeanLog,ReturnMax,IWFirstEpisode,MinEpLen,GridSize,MountainCar_std0_higher,TimeElapsed,MountainCar_mu1_higher,IWMin,ReturnStepMax,IWLastEpisode,NumTrainableParams,Iteration,Regret/t,ActionIn1,IWMax,DenMISELogFirst,ReturnLastEpisode,ReturnAbsMax,TimestepsSoFar,DenMISELogLast,Regret,MountainCar_mu0_higher
0.14999999,0.93843323,-1.1667664,921.7909530083443,1.1903897e-10,-13.250481,80.444305,2277,-3.7404883,8.42407,,244,196,0.14999999,4566.140224933624,3.8461537,,146.9515,,,2277,6.166766,3.0223656,325.30148,-4.222998,-0.26370314,13.250481,2098918,-5.5346413,14041.727,-0.6923077
0.14999999,1.0624255,-1.1667442,921.824846356453,1.1893449e-10,-13.250481,80.35239,2278,-3.7409446,8.42407,0.015067514,244,196,0.14999999,4569.279946804047,-0.7692308,,146.9515,,,2278,6.166744,-1.0770046,645.9254,-4.2234373,-1.1163003,13.250481,2099917,-4.691074,14047.844,-0.3846154
0.14999999,0.9758865,-1.1663404,921.858709960509,1.1883014e-10,-13.250481,80.29645,2279,-3.741104,8.42407,1.1644381e-08,244,196,0.14999999,4572.356291055679,0.7692308,,146.9515,2.1532163e-25,,2279,6.1663404,1.3358839,982.0065,-4.22387,-0.24642405,13.250481,2100916,-4.0972943,14053.09,0.3846154
0.14999999,0.9306964,-1.1662647,921.8925438596491,1.1872592e-10,-13.250481,80.139175,2280,-3.7412379,8.42407,,244,196,0.14999999,4575.584424734116,3.8461537,,146.9515,,,2280,6.1662645,4.851795,728.7429,-4.2243085,-0.99406594,13.250481,2101915,-3.9344027,14059.084,1.0
0.14999999,0.8216719,-1.1688011,921.9263480929417,1.1862185e-10,-13.250481,80.07844,2281,-3.7416835,8.42407,,244,196,0.14999999,4578.736891269684,-2.3076923,,146.9515,,,2281,6.1688013,-2.9139602,393.46338,-4.2247467,-6.9514313,13.250481,2102914,-4.620284,14071.035,-0.23076923
0.14999999,1.2241952,-1.1685451,921.9601226993865,1.185179e-10,-13.250481,79.936005,2282,-3.7417514,8.42407,,244,196,0.14999999,4581.837069272995,-3.8461537,,146.9515,1.2113745e-18,,2282,6.1685452,-4.562616,666.68164,-4.225185,-0.5847589,13.250481,2103913,-3.6931746,14076.62,-0.6923077
0.14999999,0.8156368,-1.1685991,921.993867717915,1.1841411e-10,-13.250481,79.86537,2283,-3.7420805,8.42407,5.265702e-12,244,196,0.14999999,4584.958405971527,0.7692308,,146.9515,,,2283,6.168599,0.18255657,332.91116,-4.225623,-1.2920845,13.250481,2104912,-4.6250744,14082.912,-0.6923077
0.14999999,1.3297466,-1.1684289,922.0275831873905,1.1831043e-10,-13.250481,79.24598,2284,-3.7422764,8.42407,8.691377e-06,244,196,0.14999999,4588.0501255989075,-0.7692308,,146.9515,2.1914634e-21,,2284,6.168429,-1.1140007,494.86792,-4.2260613,-0.7799063,13.250481,2105911,-3.975946,14088.691,-0.6923077
0.14999999,1.803993,-1.1682872,922.0612691466083,1.182069e-10,-13.250481,79.22016,2285,-3.7434618,8.42407,0.0008614128,244,196,0.14999999,4591.284588098526,-0.7692308,,146.9515,9.276602e-11,,2285,6.1682873,-0.27275735,1726.2616,-4.226499,-0.8443884,13.250481,2106910,-6.7099185,14094.536,0.53846157
0.14999999,1.1038934,-1.1684511,922.0949256342957,1.181035e-10,-13.250481,78.96017,2286,-3.7431495,8.42407,,244,196,0.14999999,4594.52808880806,3.8461537,,146.9515,,,2286,6.1684513,4.84897,703.798,-4.226936,-1.5428429,13.250481,2107909,-3.5002522,14101.079,0.6923077
0.14999999,1.3576381,-1.1687832,922.1285526891123,1.1800025e-10,-13.250481,78.92422,2287,-3.7431366,8.42407,,244,196,0.14999999,4597.62345790863,-3.8461537,,146.9515,,,2287,6.168783,-2.8269382,767.5087,-4.2273736,-1.927981,13.250481,2108908,-3.7327538,14108.007,0.6923077
0.14999999,1.193523,-1.1700064,922.1621503496503,1.1789712e-10,-13.250481,78.16699,2288,-3.7434244,8.42407,,244,196,0.14999999,4600.865008831024,-3.8461537,,146.9515,1.1479807e-11,,2288,6.1700063,-4.092467,622.3058,-4.2278104,-3.967667,13.250481,2109907,-4.6644382,14116.975,-0.23076923
0.14999999,1.0657256,-1.1696091,922.1957186544342,1.1779414e-10,-13.250481,78.143166,2289,-3.743738,8.42407,8.169348e-12,244,196,0.14999999,4604.052922964096,0.7692308,,146.9515,,,2289,6.169609,1.4238899,586.50055,-4.2282476,-0.26038682,13.250481,2110906,-4.570795,14122.235,0.6923077
0.14999999,1.1829674,-1.169721,922.2292576419214,1.1769129e-10,-13.250481,78.12569,2290,-3.7437541,8.42407,,244,196,0.14999999,4607.295986652374,3.8461537,,146.9515,,,2290,6.169721,3.7641673,776.39777,-4.2286844,-1.4260347,13.250481,2111905,-3.7861738,14128.661,-0.23076923
0.14999999,1.2227958,-1.1692135,922.2627673505019,1.1758855e-10,-13.250481,78.055374,2291,-3.7440438,8.42407,,244,196,0.14999999,4610.493324041367,-3.8461537,,146.9515,,,2291,6.1692133,-3.679926,388.28943,-4.2291207,-0.0070812725,13.250481,2112904,-4.5064015,14133.668,0.23076923
0.14999999,1.3750547,-1.1687167,922.2962478184992,1.1748597e-10,-13.250481,77.936424,2292,-3.7442667,8.42407,,244,196,0.14999999,4613.707146644592,3.8461537,,146.9515,,,2292,6.1687164,3.985598,538.129,-4.229557,-0.030745368,13.250481,2113903,-4.4281087,14138.699,0.23076923
0.14999999,0.532985,-1.1682323,922.3296990841692,1.1738352e-10,-13.250481,77.40852,2293,-3.7442496,8.42407,,244,196,0.14999999,4616.859489202499,3.8461537,,146.9515,1.13957996e-10,,2293,6.1682324,2.9378498,348.67087,-4.2299933,-0.05810679,13.250481,2114902,-3.998732,14143.757,-1.0
0.14999999,0.70883226,-1.1685318,922.176983435048,1.172812e-10,-13.250481,77.15958,2294,-3.7444787,8.42407,,244,196,0.14999999,4619.847056627274,-3.8461537,,146.9515,,,2294,6.168532,-5.074674,295.68335,-4.2304296,-1.8547246,13.250481,2115474,-3.7833917,14150.611,-1.0
0.14999999,0.7617248,-1.168969,922.2104575163398,1.1717902e-10,-13.250481,77.07424,2295,-3.7447057,8.42407,,244,196,0.14999999,4623.057810306549,5.3846154,,146.9515,,,2295,6.168969,5.327356,257.39648,-4.2308655,-2.172146,13.250481,2116473,-3.9499135,14157.784,-0.07692308
0.14999999,1.1130179,-1.1684517,922.1668118466899,1.1707697e-10,-13.250481,77.04706,2296,-3.7449462,8.42407,,244,196,0.14999999,4626.102604627609,-5.3846154,,146.9515,,,2296,6.168452,-5.6560426,370.58487,-4.231301,0.019211603,13.250481,2117295,-4.0355225,14162.765,-0.07692308
0.14999999,0.92960095,-1.1679823,922.2002612102742,1.1697505e-10,-13.250481,76.96727,2297,-3.7449076,8.42407,,244,196,0.14999999,4629.373946905136,-5.3846154,,146.9515,0.016219037,,2297,6.167982,-6.3292193,398.6133,-4.231736,-0.090595245,13.250481,2118294,-3.720856,14167.855,-0.84615386
0.14999999,0.76898897,-1.1679978,922.233681462141,1.1687329e-10,-13.250481,76.828674,2298,-3.7449455,8.42407,7.485888e-11,244,196,0.14999999,4632.595520019531,-0.7692308,,146.9515,,,2298,6.167998,-1.6429049,456.54782,-4.2321715,-1.203632,13.250481,2119293,-3.7174144,14174.059,-1.0
0.14999999,0.95543146,-1.1682818,922.2670726402783,1.1677163e-10,-13.250481,76.73168,2299,-3.7454906,8.42407,,244,196,0.14999999,4635.691071510315,5.3846154,,146.9515,,,2299,6.1682816,5.0012956,392.4961,-4.232607,-1.8209919,13.250481,2120292,-4.728501,14180.88,-0.53846157
0.14999999,0.86749387,-1.167668,922.0995652173913,1.166701e-10,-13.250481,76.385574,2300,-3.745686,8.42407,4.5412818e-17,244,196,0.14999999,4638.632956504822,0.7692308,,146.9515,,,2300,6.167668,-0.37080467,887.68304,-4.233042,0.24388808,13.250481,2120829,-4.113553,14185.637,-1.0
0.14999999,0.7569481,-1.1680465,922.1329856584094,1.1656874e-10,-13.250481,76.37773,2301,-3.7463539,8.42407,,244,196,0.14999999,4641.77340555191,-5.3846154,,146.9515,,,2301,6.1680465,-6.084901,331.47253,-4.233476,-2.0385873,13.250481,2121828,-5.0749345,14192.675,-0.53846157
0.14999999,0.71595234,-1.1679618,922.166377063423,1.1646747e-10,-13.250481,76.19426,2302,-3.7465231,8.42407,,244,196,0.14999999,4644.93820476532,5.3846154,,146.9515,,,2302,6.167962,6.3996615,349.0022,-4.2339106,-0.9734975,13.250481,2122827,-3.8690658,14198.648,0.84615386
0.14999999,1.3138446,-1.1688051,922.1997394702562,1.16366354e-10,-13.250481,75.77786,2303,-3.7466483,8.42407,,244,196,0.14999999,4648.120366573334,-5.3846154,,146.9515,,,2303,6.168805,-5.1699157,472.59302,-4.234345,-3.1100025,13.250481,2123826,-3.7244895,14206.758,0.53846157
0.14999999,0.9563611,-1.1684736,922.2330729166666,1.1626536e-10,-13.250481,75.62862,2304,-3.7465062,8.42407,,244,196,0.14999999,4651.295270442963,5.3846154,,146.9515,,,2304,6.1684737,6.0585446,248.20512,-4.2347794,-0.4050302,13.250481,2124825,-3.671262,14212.163,0.53846157
0.14999999,0.8781628,-1.1685458,922.2663774403471,1.161645e-10,-13.250481,75.33518,2305,-3.7465088,8.42407,,244,196,0.14999999,4654.4194893836975,-5.3846154,,146.9515,,,2305,6.1685457,-4.488989,334.4689,-4.2352133,-1.3350437,13.250481,2125824,-3.6775753,14218.498,0.84615386
0.14999999,1.0578135,-1.1700107,922.2996530789245,1.1606378e-10,-13.250481,75.15328,2306,-3.746682,8.42407,,244,196,0.14999999,4657.629900693893,5.3846154,,146.9515,,,2306,6.1700106,4.920692,384.47784,-4.2356467,-4.546395,13.250481,2126823,-3.9937615,14228.045,-0.84615386
0.14999999,1.4075819,-1.169531,922.1118335500651,1.1596318e-10,-13.250481,74.90612,2307,-3.7466564,8.42407,,244,196,0.14999999,4660.587514400482,6.923077,,146.9515,2.6397327e-20,,2307,6.169531,5.748946,605.4076,-4.2360806,-0.063058615,13.250481,2127312,-3.7024512,14233.107,-1.0
0.14999999,1.4663655,-1.1692963,921.8864818024264,1.1586271e-10,-13.250481,73.95764,2308,-3.746571,8.42407,2.3931221e-07,244,196,0.14999999,4663.482401371002,0.7692308,,146.9515,,,2308,6.1692963,0.93183875,787.0082,-4.2365136,-0.62805235,13.250481,2127714,-3.8624134,14238.736,-0.07692308
0.14999999,0.9749314,-1.168804,921.9198787353832,1.1576238e-10,-13.250481,73.91338,2309,-3.7463932,8.42407,,244,196,0.14999999,4666.582397937775,-3.8461537,,146.9515,,,2309,6.168804,-2.9624038,728.0146,-4.236947,-0.032927003,13.250481,2128713,-3.7055097,14243.769,1.0
0.14999999,0.6967515,-1.1706492,921.9532467532467,1.1566216e-10,-13.250481,73.22646,2310,-3.7465606,8.42407,,244,196,0.14999999,4669.81521654129,-6.923077,,146.9515,,,2310,6.170649,-5.7458105,319.25977,-4.23738,-5.430795,13.250481,2129712,-4.021908,14254.199,1.0
0.14999999,0.97314125,-1.1720064,921.9865858935526,1.1556209e-10,-13.250481,72.69571,2311,-3.746627,8.42407,1.3607683e-05,244,196,0.14999999,4673.046188116074,-0.7692308,,146.9515,,,2311,6.1720066,0.024780631,641.2947,-4.237813,-4.3072925,13.250481,2130711,-3.570554,14263.507,0.6923077
0.14999999,0.7458596,-1.1722511,922.0198961937716,1.1546214e-10,-13.250481,72.686874,2312,-3.747099,8.42407,,244,196,0.14999999,4676.246590852737,-6.923077,,146.9515,,,2312,6.172251,-7.780209,335.56622,-4.2382455,-1.7380185,13.250481,2131710,-4.7486806,14270.244,-1.0
0.14999999,0.8586805,-1.1722457,922.05317769131,1.15362324e-10,-13.250481,71.82443,2313,-3.7473354,8.42407,,244,196,0.14999999,4679.488321781158,2.3076923,,146.9515,,,2313,6.172246,1.5985035,477.43793,-4.238678,-1.1596277,13.250481,2132709,-4.0083246,14276.404,-1.0
0.14999999,1.0454959,-1.1722709,922.0864304235091,1.1526264e-10,-13.250481,71.284515,2314,-3.7474346,8.42407,,244,196,0.14999999,4682.668740510941,-3.8461537,,146.9515,,,2314,6.172271,-4.4890366,474.20883,-4.23911,-1.2305692,13.250481,2133708,-3.7923536,14282.635,-0.53846157
0.14999999,1.3817986,-1.1721089,922.1196544276457,1.1516309e-10,-13.250481,71.124695,2315,-3.7474334,8.42407,,244,196,0.14999999,4685.886093139648,3.8461537,,146.9515,,,2315,6.1721087,3.514324,642.1239,-4.239542,-0.7973467,13.250481,2134707,-3.7429848,14288.432,-0.53846157
0.14999999,0.65737456,-1.1717712,921.9987046632124,1.15063646e-10,-13.250481,71.108086,2316,-3.7471871,8.42407,,244,196,0.14999999,4688.87704205513,-2.3076923,,146.9515,,,2316,6.171771,-1.0937815,396.12943,-4.239974,-0.38980794,13.250481,2135349,-3.4904773,14293.822,1.0
0.14999999,1.184725,-1.1728982,922.031937850669,1.1496436e-10,-13.250481,71.10458,2317,-3.7473657,8.42407,,244,196,0.14999999,4692.108222484589,6.923077,,146.9515,,,2317,6.1728983,7.574329,472.80084,-4.2404056,-3.7829726,13.250481,2136348,-3.7915418,14302.605,1.0
0.14999999,1.2280891,-1.1737909,922.065142364107,1.1486519e-10,-13.250481,70.739204,2318,-3.747196,8.42407,,244,196,0.14999999,4695.250694990158,3.8461537,,146.9515,,,2318,6.173791,4.4822483,548.5072,-4.240837,-3.2424018,13.250481,2137347,-3.4758837,14310.848,0.53846157
0.14999999,1.2565804,-1.173856,922.098318240621,1.1476615e-10,-13.250481,70.627716,2319,-3.7471087,8.42407,,244,196,0.14999999,4698.439096927643,-3.8461537,,146.9515,,,2319,6.173856,-3.614994,632.046,-4.2412686,-1.3246341,13.250481,2138346,-3.7023141,14317.172,0.53846157
0.14999999,1.2449086,-1.1735686,922.1314655172414,1.1466722e-10,-13.250481,70.2288,2320,-3.7469096,8.42407,,244,196,0.14999999,4701.646394252777,3.8461537,,146.9515,,,2320,6.1735687,3.709897,634.79456,-4.2416997,-0.5072415,13.250481,2139345,-3.4663506,14322.68,-0.07692308
0.14999999,1.3391565,-1.1731412,922.1645842309349,1.1456844e-10,-13.250481,70.21582,2321,-3.7467237,8.42407,,244,196,0.14999999,4704.887120723724,-3.8461537,,146.9515,,,2321,6.1731415,-3.6475713,601.55273,-4.2421308,-0.18144442,13.250481,2140344,-3.4805079,14327.861,-0.07692308
0.14999999,0.8361066,-1.1727295,922.1976744186046,1.14469774e-10,-13.250481,69.99531,2322,-3.7465656,8.42407,,244,196,0.14999999,4708.097581386566,2.3076923,,146.9515,,,2322,6.1727295,2.9065409,544.66864,-4.2425613,-0.21712211,13.250481,2141343,-3.6402926,14333.078,1.0
0.14999999,1.3704048,-1.1745886,922.2307361170899,1.1437124e-10,-13.250481,69.423515,2323,-3.7467546,8.42407,,244,196,0.14999999,4711.32839179039,-6.923077,,146.9515,,,2323,6.1745887,-6.3568215,353.62012,-4.242992,-5.4915543,13.250481,2142342,-3.9719183,14343.569,0.53846157
0.14999999,0.7167181,-1.1744115,922.263769363167,1.1427284e-10,-13.250481,69.373726,2324,-3.746548,8.42407,,244,196,0.14999999,4714.485255718231,6.923077,,146.9515,,,2324,6.174412,6.382905,272.21188,-4.2434225,-0.7631142,13.250481,2143341,-3.5770035,14349.332,-0.23076923
0.14999999,1.1101155,-1.1740975,922.2412903225807,1.14174566e-10,-13.250481,69.200745,2325,-3.7466037,8.42407,,244,196,0.14999999,4717.657909870148,6.923077,,146.9515,0.0076820427,,2325,6.1740975,7.1834173,296.90204,-4.2438526,-0.44432575,13.250481,2144211,-3.5731573,14354.777,0.23076923
0.14999999,0.99239165,-1.1729691,922.0214961306965,1.14076415e-10,-13.250481,69.07882,2326,-3.7466068,8.42407,,244,196,0.14999999,4720.513668060303,6.923077,,146.9515,0.00583499,,2326,6.172969,6.0802803,301.93732,-4.2442827,1.4507462,13.250481,2144622,-3.828078,14358.326,-0.53846157
0.14999999,0.59783727,-1.1728204,921.8882681564246,1.1397839e-10,-13.250481,69.06758,2327,-3.746466,8.42407,0.41786286,244,196,0.14999999,4723.58225107193,-0.7692308,,146.9515,,,2327,6.1728206,-0.5043783,239.48479,-4.2447124,-0.82723397,13.250481,2145234,-3.3781698,14364.153,0.07692308
0.14999999,0.8873428,-1.1723385,921.9213917525773,1.1388048e-10,-13.250481,68.98137,2328,-3.7471023,8.42407,,244,196,0.14999999,4726.859086275101,-2.3076923,,146.9515,4.1096506e-37,,2328,6.1723385,-3.6135907,486.24692,-4.244962,-0.05063544,13.250481,2146233,-4.80688,14369.204,-1.0
0.14999999,1.1729712,-1.172869,921.9544869042508,1.1378272e-10,-13.250481,68.91852,2329,-3.747434,8.42407,,244,196,0.14999999,4730.132456541061,-6.923077,,146.9515,,,2329,6.1728687,-7.534515,348.60535,-4.245392,-2.4078543,13.250481,2147232,-4.3678327,14376.611,-0.53846157
0.14999999,0.9206901,-1.1728103,921.9875536480687,1.1368506e-10,-13.250481,68.84952,2330,-3.747291,8.42407,,244,196,0.14999999,4733.423251867294,-6.923077,,146.9515,6.398235e-07,,2330,6.1728106,-6.5070376,292.4701,-4.245821,-1.0360581,13.250481,2148231,-3.5468771,14382.648,0.23076923
0.14999999,1.1875178,-1.1724703,922.0205920205921,1.1358755e-10,-13.250481,68.78283,2331,-3.747274,8.42407,,244,196,0.14999999,4736.600646495819,6.923077,,146.9515,,,2331,6.17247,7.2069664,350.80164,-4.24625,-0.3803239,13.250481,2149230,-3.6041386,14388.028,0.53846157
0.14999999,0.9403548,-1.1724058,922.053602058319,1.1349014e-10,-13.250481,68.78232,2332,-3.7470024,8.42407,0.13271038,244,196,0.14999999,4739.788533449173,-0.7692308,,146.9515,,,2332,6.1724057,-1.3964924,504.53326,-4.2466793,-1.0221975,13.250481,2150229,-3.2543123,14394.051,-0.23076923
0.14999999,1.0406376,-1.1721096,922.0865837976854,1.1339288e-10,-13.250481,68.77383,2333,-3.7469246,8.42407,9.307259e-08,244,196,0.14999999,4743.01947927475,0.7692308,,146.9515,4.0222802e-31,,2333,6.1721096,1.3247086,564.4063,-4.247051,-0.48107657,13.250481,2151228,-3.4534988,14399.531,0.23076923
0.14999999,0.7973982,-1.1718308,922.1195372750643,1.1329573e-10,-13.250481,68.73199,2334,-3.746808,8.42407,,244,196,0.14999999,4746.131801366806,-6.923077,,146.9515,,,2334,6.1718307,-7.1839786,270.3806,-4.2474794,-0.5214097,13.250481,2152227,-3.4558127,14405.053,-0.23076923
0.14999999,1.7169011,-1.1714777,922.1524625267666,1.1319871e-10,-13.250481,68.650795,2335,-3.7467697,8.42407,8.053716e-08,244,196,0.14999999,4749.455674171448,0.7692308,,146.9515,,,2335,6.171478,0.09853572,694.7595,-4.247908,-0.34737512,13.250481,2153226,-3.4331923,14410.4,-0.23076923
0.14999999,0.9326839,-1.1711879,922.1853595890411,1.1310181e-10,-13.250481,68.28297,2336,-3.7473783,8.42407,,244,196,0.14999999,4752.735991716385,-2.3076923,,146.9515,,,2336,6.171188,-1.9852939,331.62622,-4.248336,-0.49469402,13.250481,2154225,-5.758708,14415.895,0.3846154
0.14999999,1.5943285,-1.170969,922.2182284980745,1.1300504e-10,-13.250481,68.16174,2337,-3.7473624,8.42407,3.8017056e-10,244,196,0.14999999,4755.879917144775,0.7692308,,146.9515,,,2337,6.170969,0.03382945,771.03937,-4.248764,-0.6596448,13.250481,2155224,-3.6171405,14421.555,-0.53846157
0.14999999,1.0879322,-1.1708088,922.2510692899914,1.1290839e-10,-13.250481,68.107834,2338,-3.7476025,8.42407,0.01970409,244,196,0.14999999,4759.0689244270325,-0.7692308,,146.9515,2.4851328e-26,,2338,6.170809,-0.46348605,821.26276,-4.2491918,-0.79630256,13.250481,2156223,-4.7926497,14427.351,0.3846154
0.14999999,0.98339134,-1.1706312,922.2838820008551,1.1281187e-10,-13.250481,68.102394,2339,-3.7474544,8.42407,,244,196,0.14999999,4762.273126363754,2.3076923,,146.9515,,,2339,6.1706314,2.5313954,325.3488,-4.249611,-0.75536156,13.250481,2157222,-3.4163208,14433.106,0.3846154
0.14999999,1.4649218,-1.1702315,922.3166666666667,1.12715476e-10,-13.250481,67.9563,2340,-3.747541,8.42407,0.00062802056,244,196,0.14999999,4765.405964612961,-0.7692308,,146.9515,,,2340,6.1702313,-1.3914136,862.80945,-4.2500386,-0.2353377,13.250481,2158221,-3.9001708,14438.342,-0.53846157
0.14999999,0.9478173,-1.1699914,922.3494233233661,1.126192e-10,-13.250481,67.89169,2341,-3.7472851,8.42407,5.3478344e-10,244,196,0.14999999,4768.584059238434,0.7692308,,146.9515,3.8138515e-35,,2341,6.1699915,1.3514187,326.03647,-4.2504654,-0.607956,13.250481,2159220,-3.5208514,14443.949,0.53846157
0.14999999,0.732511,-1.1696575,922.3821520068318,1.1252304e-10,-13.250481,67.55404,2342,-3.7471745,8.42407,,244,196,0.14999999,4771.858132123947,-5.3846154,,146.9515,,,2342,6.1696577,-6.5852704,620.446,-4.2508926,-0.3882094,13.250481,2160219,-3.3954737,14449.338,-1.0
0.14999999,1.1044378,-1.1700331,922.414852752881,1.1242702e-10,-13.250481,67.074646,2343,-3.747418,8.42407,,244,196,0.14999999,4775.224863290787,-2.3076923,,146.9515,,,2343,6.170033,-2.57251,313.1192,-4.2513194,-2.0495932,13.250481,2161218,-4.0117445,14456.388,-0.3846154
0.14999999,0.71598864,-1.1696295,922.4475255972696,1.123311e-10,-13.250481,67.05073,2344,-3.7474194,8.42407,7.527378e-08,244,196,0.14999999,4778.44787311554,-0.7692308,,146.9515,1.0674619e-32,,2344,6.1696296,0.31661487,318.6663,-4.251746,-0.22375548,13.250481,2162217,-3.8158152,14461.611,0.84615386
0.14999999,1.1362514,-1.1710775,922.4801705756929,1.12235325e-10,-13.250481,67.00564,2345,-3.7479465,8.42407,,244,196,0.14999999,4781.644917488098,2.3076923,,146.9515,,,2345,6.1710777,2.2446337,357.16562,-4.252173,-4.565416,13.250481,2163216,-4.675039,14471.177,-0.23076923
0.14999999,1.0074406,-1.1706086,922.5127877237852,1.1213966e-10,-13.250481,66.8392,2346,-3.7478354,8.42407,,244,196,0.14999999,4784.923626422882,-2.3076923,,146.9515,,,2346,6.1706085,-3.108427,353.50818,-4.2525992,-0.07107231,13.250481,2164215,-3.5860755,14476.248,-0.6923077
0.14999999,0.78868645,-1.1704102,922.5453770771197,1.1204412e-10,-13.250481,66.520454,2347,-3.7477293,8.42407,,244,196,0.14999999,4788.170791864395,3.8461537,,146.9515,,,2347,6.17041,3.2755218,396.9597,-4.253025,-0.7047835,13.250481,2165214,-3.474677,14481.953,-0.84615386
0.14999999,0.9806586,-1.1704091,922.5779386712095,1.1194871e-10,-13.250481,66.44393,2348,-3.7477384,8.42407,,244,196,0.14999999,4791.392272472382,2.3076923,,146.9515,5.9771648e-27,,2348,6.170409,1.5991688,273.86954,-4.2534513,-1.1679767,13.250481,2166213,-3.5289304,14488.121,-0.6923077
0.14999999,1.0647664,-1.1703346,922.6104725415071,1.1185341e-10,-13.250481,66.24255,2349,-3.747787,8.42407,,244,196,0.14999999,4794.61758351326,-2.3076923,,146.9515,,,2349,6.170335,-2.267144,300.38193,-4.253877,-0.9955431,13.250481,2167212,-3.8110619,14494.116,0.07692308
0.14999999,0.8191133,-1.169838,922.6429787234042,1.11758235e-10,-13.250481,66.16396,2350,-3.7478108,8.42407,,244,196,0.14999999,4797.86364197731,-2.3076923,,146.9515,0.0027008639,,2350,6.169838,-1.7418008,326.42444,-4.2543025,-0.003199037,13.250481,2168211,-3.8337536,14499.119,0.6923077
0.14999999,1.1327341,-1.1699535,922.6754572522331,1.1166318e-10,-13.250481,66.08979,2351,-3.7478766,8.42407,,244,196,0.14999999,4801.124245882034,-3.8461537,,146.9515,,,2351,6.1699533,-4.940797,519.9302,-4.254728,-1.4412392,13.250481,2169210,-3.6919072,14505.561,-0.84615386
0.14999999,0.8403949,-1.1705519,922.7079081632653,1.1156825e-10,-13.250481,66.08156,2352,-3.7487993,8.42407,,244,196,0.14999999,4804.420576572418,2.3076923,,146.9515,,,2352,6.170552,2.4910278,324.24918,-4.255153,-2.5773735,13.250481,2170209,-5.9874225,14513.138,0.07692308
0.14999999,0.8010506,-1.1700631,922.7403314917127,1.11473455e-10,-13.250481,66.00362,2353,-3.7487848,8.42407,,244,196,0.14999999,4807.597790956497,3.8461537,,146.9515,7.434202e-24,,2353,6.170063,4.822783,441.05875,-4.2555785,-0.020579949,13.250481,2171208,-3.5335763,14518.158,0.84615386
0.14999999,0.98372763,-1.171789,922.7727272727273,1.1137876e-10,-13.250481,65.82663,2354,-3.7492948,8.42407,,244,196,0.14999999,4810.803248167038,2.3076923,,146.9515,7.464567e-20,,2354,6.171789,3.290299,328.95825,-4.2560034,-5.233023,13.250481,2172207,-4.7150908,14528.392,0.6923077
0.14999999,0.9336253,-1.1732044,922.8050955414013,1.1128419e-10,-13.250481,65.764496,2355,-3.7494187,8.42407,2.6885109e-14,244,196,0.14999999,4813.979044675827,0.7692308,,146.9515,,,2355,6.1732044,-0.25618464,426.93207,-4.2564282,-4.5051956,13.250481,2173206,-3.9968626,14537.896,-0.84615386
0.14999999,1.2221744,-1.1732397,922.8374363327674,1.1118974e-10,-13.250481,65.763214,2356,-3.7504444,8.42407,,244,196,0.14999999,4817.1180510520935,3.8461537,,146.9515,,,2356,6.1732397,3.9893954,575.118,-4.2568526,-1.2561549,13.250481,2174205,-6.06253,14544.152,0.07692308
0.14999999,1.3391901,-1.1728278,922.8697496817989,1.1109541e-10,-13.250481,65.76411,2357,-3.7506459,8.42407,,244,196,0.14999999,4820.328004360199,-3.8461537,,146.9515,,,2357,6.1728277,-3.9487653,492.02298,-4.257277,-0.20236401,13.250481,2175204,-4.3779507,14549.355,0.07692308
0.14999999,1.083404,-1.1723329,922.9020356234097,1.1100121e-10,-13.250481,65.593636,2358,-3.7504547,8.42407,4.5897395e-14,244,196,0.14999999,4823.58601307869,0.7692308,,146.9515,,,2358,6.172333,1.4699737,606.4084,-4.257701,-0.005581067,13.250481,2176203,-3.5736473,14554.361,0.84615386
