TimestepsSoFar,InitialReturnMax,TimeElapsed,PlainReturnMin,EpRewMean,NumTrajectories,InitialBound,Bound,InitialReturnMin,InitialReturnMean,ReturnMeanIw,IterType,UncReturnMax,Iteration,PlainReturnMean,ReturnMean,MeanIWNorm,Weights,UncReturnStd,D2,MinIWNorm,MinIW,StdIWNorm,PlainReturnMax,MeanIW,UndEpRewMean,ESSClassic,InitialReturnStd,StdIW,MaxIWNorm,UncReturnMin,EpLenMean,PlainReturnStd,EpThisIter,UncReturnMean,ESSRenyi,MaxIW,BatchSize
99900,-5.928213601595144e-06,45.61202931404114,-9.888164715361931,-0.7735411171444657,100,-2.2839832,-2.2724857,-9.888164715361931,-0.7735411171444657,-0.75704515,1,-5.928213601595144e-06,,-0.7735411171444657,-0.7735411171444657,0.010000002,[ 4.5668010e-05 -7.7040624e-03],1.230872559226518,0.0066078827,0.0074917157,0.7496784,0.00087238307,-5.928213601595144e-06,1.0006765,-0.7735411171444657,99.24467657102251,1.230872559226518,0.08729733,0.012096809,-9.888164715361931,999.0,1.230872559226518,100,-0.7735411171444657,99.34139580887381,1.2104993,100
199800,-0.0018211601760702591,90.50983786582947,-6.648753851767644,-0.7110466394922309,200,-1.7266606,-1.7266606,-6.648753851767644,-0.7110466394922309,-0.7110467,1,-0.0018211601760702591,1,-0.7110466394922309,-0.7422938783183483,0.009999998,[-0.01211413  0.00133225],1.1118458537745923,,0.01,1.0,1.8626451e-09,-0.0018211601760702591,1.0,-0.7110466394922309,100.0,1.1118458537745923,,0.01,-6.648753851767644,999.0,1.1118458537745923,100,-0.7110466394922309,100.0,1.0,100
299700,-0.001347067151203089,135.0228831768036,-3.081959489686981,-0.6892568535927827,300,-1.160034,-1.160034,-3.081959489686981,-0.6892568535927827,-0.68925685,1,-0.001347067151203089,2,-0.6892568535927827,-0.7246148700764932,0.009999998,[-0.01211413  0.00133225],0.7111332903057632,,0.01,1.0,1.8626451e-09,-0.001347067151203089,1.0,-0.6892568535927827,100.0,0.7111332903057632,,0.01,-3.081959489686981,999.0,0.7111332903057632,100,-0.6892568535927827,100.0,1.0,100
399600,-0.0010963944201115967,178.50824117660522,-3.942461559955796,-0.6031854369905263,400,-1.2054064,-1.2054064,-3.942461559955796,-0.6031854369905263,-0.6031854,1,-0.0010963944201115967,3,-0.6031854369905263,-0.6942575118050013,0.009999998,[-0.01211413  0.00133225],0.8134131914920162,,0.01,1.0,1.8626451e-09,-0.0010963944201115967,1.0,-0.6031854369905263,100.0,0.8134131914920162,,0.01,-3.942461559955796,999.0,0.8134131914920162,100,-0.6031854369905263,100.0,1.0,100
499500,-0.00016615841768027537,222.44031190872192,-5.249673412773433,-0.6032827917820192,500,-1.4051837,-1.4051837,-5.249673412773433,-0.6032827917820192,-0.6032828,1,-0.00016615841768027537,4,-0.6032827917820192,-0.676062567800405,0.009999998,[-0.01211413  0.00133225],0.8297528788140471,,0.01,1.0,1.8626451e-09,-0.00016615841768027537,1.0,-0.6032827917820192,100.0,0.8297528788140471,,0.01,-5.249673412773433,999.0,0.8297528788140471,100,-0.6032827917820192,100.0,1.0,100
599307,99.00447927554887,266.5361170768738,-5.678550805121303,0.3946283658179413,600,-14.728556,-14.518145,-5.678550805121303,0.3946283658179413,0.9012763,1,99.00447927554887,5,0.3946283658179413,-0.497614078864014,0.010000002,[-0.01211413  0.00133225],9.957297255911266,0.038797677,0.005915103,0.59518343,0.002095915,99.00447927554887,1.0062097,0.3946283658179413,95.79196582067402,9.957297255911266,0.210893,0.018067913,-5.678550805121303,998.07,9.957297255911266,100,0.3946283658179413,96.19453648212675,1.8180109,100
698886,99.2311818985735,310.0746338367462,-4.527857420343694,1.3817686656145691,700,-13.776045,-11.233951,-4.527857420343694,1.3817686656145691,9.714948,1,99.2311818985735,6,1.3817686656145691,-0.22913082965278786,0.01,[-0.02270091  0.2771706 ],13.88305412733247,0.64714,0.0009974942,0.10900183,0.010010736,99.2311818985735,1.0927566,1.3817686656145691,49.94634812254623,13.88305412733247,1.0939296,0.061227884,-4.527857420343694,995.79,13.88305412733247,100,1.3817686656145691,52.35409398002138,6.690717,100
798315,98.49245996385713,353.89046907424927,-2.8197169466826995,1.4636028143621138,800,-13.581369,-11.517233,-2.8197169466826995,1.4636028143621138,9.478075,1,98.49245996385713,7,1.4636028143621138,-0.017539124150925005,0.01,[-0.06097896  1.4215238 ],13.775891438245871,0.6665103,0.002462257,0.22896281,0.008575062,98.49245996385713,0.92989,1.4636028143621138,57.62636018038547,13.775891438245871,0.7973864,0.060579292,-2.8197169466826995,994.29,13.775891438245871,100,1.4636028143621138,51.34974292097647,5.633208,100
893538,99.04170849791383,396.91710138320923,-5.039816119479124,17.658271698249564,900,2.5294008,23.62513,-5.039816119479124,17.658271698249564,51.457954,1,99.04170849791383,8,17.658271698249564,1.9464398561157958,0.009999999,[-0.13318028  2.4106371 ],39.01681095561495,1.2192222,0.00021936167,0.028909974,0.015623626,99.04170849791383,1.3179137,17.658271698249564,29.06151743610259,39.01681095561495,2.0590591,0.108753406,-5.039816119479124,952.23,39.01681095561495,100,17.658271698249564,29.545989112732883,14.33276,100
982153,99.28775534084318,436.1778390407562,-6.984418679552982,37.30229334260327,1000,22.135834,43.470245,-6.984418679552982,37.30229334260327,71.020096,1,99.28775534084318,9,37.30229334260327,5.482025204764544,0.010000002,[-0.17155686  4.0218396 ],48.54629313261344,1.1938219,0.00032759891,0.042861246,0.024313774,99.28775534084318,1.3083452,37.30229334260327,14.468435661343507,48.54629313261344,3.1810813,0.22015563,-6.984418679552982,886.15,48.54629313261344,100,37.30229334260327,30.306078601795935,28.803955,100
1057265,99.39708596261356,469.29308342933655,-6.2860322946828395,74.52445604130818,1100,59.341297,65.08145,-6.2860322946828395,74.52445604130818,84.07463,1,99.39708596261356,10,74.52445604130818,11.75860982626851,0.01,[-0.2135726  5.606001 ],41.96645251518362,0.44778618,0.0022807843,0.22530775,0.007816685,99.39708596261356,0.98785204,74.52445604130818,62.073028370416026,41.96645251518362,0.7721728,0.057686515,-6.2860322946828395,751.12,41.96645251518362,100,74.52445604130818,63.904133074292005,5.698574,100
1120760,99.22435345152495,497.28375720977783,-9.835389341251592,89.36834292878866,1200,74.21158,75.707466,-9.835389341251592,89.36834292878866,91.60793,1,99.22435345152495,11,89.36834292878866,18.226087584811857,0.010000002,[-0.2412134  6.5709453],27.337468691466526,0.09580259,0.0034215755,0.35376477,0.0032609412,99.22435345152495,1.0339236,89.36834292878866,90.38833491867008,27.337468691466526,0.33715641,0.022506455,-9.835389341251592,634.95,27.337468691466526,100,89.36834292878866,90.86433361127918,2.3269956,100
1181347,99.25183434712116,523.3979144096375,-5.687918484258422,88.77793126676583,1300,73.61696,74.65575,-5.687918484258422,88.77793126676583,90.59541,1,99.25183434712116,12,88.77793126676583,23.6531524834237,0.009999999,[-0.22376145  7.0011764 ],28.804145486489407,0.10017351,0.0039997213,0.39960364,0.0029441062,99.25183434712116,0.9990787,88.77793126676583,92.02363074605692,28.804145486489407,0.2941394,0.021754296,-5.687918484258422,605.87,28.804145486489407,100,88.77793126676583,90.46804653870485,2.1734254,100
1243406,99.34835500265358,550.7371430397034,-8.620531716836108,87.69137436642569,1400,72.515656,75.77894,-8.620531716836108,87.69137436642569,92.76699,1,99.34835500265358,13,87.69137436642569,28.22731118935242,0.01,[-0.19593379  7.3858223 ],30.007905093385034,0.22562782,0.0031345803,0.29195288,0.0049493206,99.34835500265358,0.9313938,87.69137436642569,80.32400780959624,30.007905093385034,0.46097666,0.026681187,-8.620531716836108,620.59,30.007905093385034,100,87.69137436642569,79.80150386583055,2.4850693,100
1298976,99.016739726751,575.1927835941315,-2.0016493712965535,94.71342333975893,1500,79.58837,80.00036,-2.0016493712965535,94.71342333975893,95.42554,1,99.016739726751,14,94.71342333975893,32.65971866604618,0.009999999,[-0.2031241  8.094689 ],16.872376719694284,0.0392972,0.0060894857,0.59310323,0.0018389408,99.016739726751,0.9739792,94.71342333975893,96.7289233086991,16.872376719694284,0.17910899,0.013540279,-2.0016493712965535,555.7,16.872376719694284,100,94.71342333975893,96.1464878358522,1.318795,100
1349595,99.23800832765701,597.4560084342957,94.46364435476208,97.6881691058116,1600,82.529305,82.55039,94.46364435476208,97.6881691058116,97.72989,1,99.23800832765701,15,97.6881691058116,36.723996818531525,0.009999999,[-0.2178498  8.353019 ],1.015472449091749,0.0027216668,0.008914207,0.89287776,0.0005317124,99.23800832765701,1.0016345,97.6881691058116,99.71808879621172,1.015472449091749,0.05325815,0.011319528,94.46364435476208,506.19,1.015472449091749,100,97.6881691058116,99.72820446366687,1.133803,100
1401139,99.09762646743907,620.0761859416962,-2.294200191482383,92.65876786178909,1700,77.52135,77.94156,-2.294200191482383,92.65876786178909,93.41424,1,99.09762646743907,16,92.65876786178909,40.01427746813491,0.010000002,[-0.21002479  8.352206  ],21.622770669380937,0.043813024,0.00575044,0.59392226,0.0024385622,99.09762646743907,1.0328292,92.65876786178909,94.38716708021602,21.622770669380937,0.25186184,0.019875089,-2.294200191482383,515.44,21.622770669380937,100,92.65876786178909,95.71329533375595,2.0527573,100
1451912,99.25493731953785,642.5515553951263,-2.2391796639666937,93.50756415092695,1800,78.34612,79.04047,-2.2391796639666937,93.50756415092695,94.69107,1,99.25493731953785,17,93.50756415092695,42.98612672829003,0.009999999,[-0.22024907  8.649066  ],19.389616253336914,0.06350846,0.00499781,0.5045393,0.002556439,99.25493731953785,1.0095208,93.50756415092695,93.86554937211176,19.389616253336914,0.25807783,0.018764956,-2.2391796639666937,507.73,19.389616253336914,100,93.50756415092695,93.84662268381888,1.8943613,100
1502223,99.04058193447804,664.7996027469635,-4.776297863628331,94.47442118283656,1900,79.345726,79.876686,-4.776297863628331,94.47442118283656,95.44355,1,99.04058193447804,18,94.47442118283656,45.69603696273984,0.01,[-0.21603166  9.024719  ],17.220182517950853,0.05710173,0.0045376625,0.4526874,0.0025188753,99.04058193447804,0.99762255,94.47442118283656,94.03380754177347,17.220182517950853,0.25128868,0.01733399,-4.776297863628331,503.11,17.220182517950853,100,94.47442118283656,94.44979886398234,1.7292778,100
1547989,98.91120365073814,684.7976377010345,-6.901007747966625,96.43023041138133,2000,81.3213,81.53992,-6.901007747966625,96.43023041138133,96.812645,1,98.91120365073814,19,96.43023041138133,48.232746635171914,0.009999998,[-0.18968008  9.267697  ],10.421884733767698,0.021564867,0.0067731813,0.6642161,0.0015081089,98.91120365073814,0.980656,96.43023041138133,97.77621547196935,10.421884733767698,0.14789361,0.014910163,-6.901007747966625,457.66,10.421884733767698,100,96.43023041138133,97.86659747590612,1.4621742,100
1593831,99.01653323525163,705.1527597904205,90.18362854428747,97.63239271617218,2100,82.50737,82.53964,90.18362854428747,97.63239271617218,97.69548,1,99.01653323525163,20,97.63239271617218,50.58511073426716,0.01,[-0.1700607  9.367842 ],1.2733890372318368,0.004070521,0.008527255,0.8520286,0.0006945453,99.01653323525163,0.99918276,97.63239271617218,99.51991554138773,1.2733890372318368,0.06939776,0.011575138,90.18362854428747,458.42,1.2733890372318368,100,97.63239271617218,99.59377045038576,1.1565678,100
1640098,99.21709538625893,725.6026530265808,-2.7676313314729515,93.77632339722749,2200,78.62066,79.10888,-2.7676313314729515,93.77632339722749,94.62863,1,99.21709538625893,21,93.77632339722749,52.54834767349263,0.009999999,[-0.16117814  9.332223  ],19.393801495186647,0.047479354,0.0057639363,0.5693475,0.0024023105,99.21709538625893,0.9877755,93.77632339722749,94.54379974956939,19.393801495186647,0.23729435,0.018338649,-2.7676313314729515,462.67,19.393801495186647,100,93.77632339722749,95.36301938270903,1.8114468,100
1685552,99.061756205707,745.8038411140442,-1.6581864192860474,96.53649505511312,2300,81.40456,81.46424,-1.6581864192860474,96.53649505511312,96.656006,1,99.061756205707,22,96.53649505511312,54.460875820519604,0.01,[-0.15763451  9.657143  ],9.92821592459469,0.007892297,0.0077686384,0.78161967,0.0009568309,99.061756205707,1.0061219,96.53649505511312,99.09277505612573,9.92821592459469,0.09626885,0.012913744,-1.6581864192860474,454.54,9.92821592459469,100,96.53649505511312,99.21388042093062,1.2992799,100
1731942,99.13693563613876,766.3033893108368,-7.90571709303502,94.76540118448953,2400,79.62198,80.379585,-7.90571709303502,94.76540118448953,95.90451,1,99.13693563613876,23,94.76540118448953,56.14023104401835,0.01,[-0.14436227  9.669077  ],17.44150802530623,0.04976148,0.004522211,0.4230571,0.0022562041,99.13693563613876,0.9355095,94.76540118448953,95.15611663930335,17.44150802530623,0.21107003,0.018194333,-7.90571709303502,463.9,17.44150802530623,100,94.76540118448953,95.14563327033851,1.702097,100
1778282,99.20507899108735,786.803436756134,94.70339949816498,97.69546493743336,2500,82.54163,82.55584,94.70339949816498,97.69546493743336,97.72378,1,99.20507899108735,24,97.69546493743336,57.80244039975496,0.01,[-0.16844116  9.901422  ],0.9045637996135214,0.0018618426,0.009038842,0.90867484,0.00043325382,99.20507899108735,1.0053,97.69546493743336,99.81264418198418,0.9045637996135214,0.04355501,0.011158261,94.70339949816498,463.4,0.9045637996135214,100,97.69546493743336,99.81398677167873,1.1217401,100
1823408,98.93574281068759,806.8504645824432,-1.4118000804626267,96.63578923210731,2600,81.523094,81.544106,-1.4118000804626267,96.63578923210731,96.678604,1,98.93574281068759,25,96.63578923210731,59.29603073946082,0.01,[-0.16252011  9.875282  ],9.886234780380777,0.0028849803,0.009026367,0.90301794,0.0004852019,98.93574281068759,1.0004224,96.63578923210731,99.76514322803494,9.886234780380777,0.048540674,0.010957335,-1.4118000804626267,451.26,9.886234780380777,100,96.63578923210731,99.71191668358524,1.0961963,100
1867227,98.95158511069329,826.1282935142517,-0.930819242076901,96.81681312527691,2700,81.701706,81.81682,-0.930819242076901,96.81681312527691,97.021515,1,98.95158511069329,26,96.81681312527691,60.68568934634289,0.010000002,[-0.15593432  9.921693  ],9.856137106240414,0.011819714,0.007404971,0.736305,0.0011538953,98.95158511069329,0.9943388,96.81681312527691,98.68600747146033,9.856137106240414,0.11473628,0.013278181,-0.930819242076901,438.19,9.856137106240414,100,96.81681312527691,98.82498912921444,1.320301,100
1912008,99.07351677190083,845.9306700229645,94.60025617622999,97.57994059920098,2800,82.446205,82.45954,94.60025617622999,97.57994059920098,97.6063,1,99.07351677190083,27,97.57994059920098,62.00334117680211,0.01,[-0.14923243 10.070363  ],0.9613732868091294,0.0017214247,0.009105405,0.91373885,0.0004025742,99.07351677190083,1.0035126,97.57994059920098,99.83820229672143,0.9613732868091294,0.04039882,0.010990709,94.60025617622999,447.81,0.9613732868091294,100,97.57994059920098,99.82800315266068,1.1029315,100
1957378,99.12942281266182,865.857328414917,-1.183985772604287,94.69511951269428,2900,79.55284,80.12804,-1.183985772604287,94.69511951269428,95.6365,1,99.12942281266182,28,94.69511951269428,63.13064387803976,0.010000002,[-0.14366375 10.042575  ],16.809446841854083,0.047790896,0.0054341247,0.5403619,0.0023460966,99.12942281266182,0.9943862,94.69511951269428,94.78297705930572,16.809446841854083,0.23329261,0.018302895,-1.183985772604287,453.7,16.809446841854083,100,94.69511951269428,95.3333134073723,1.8200146,100
2000054,98.83944194087923,884.7372281551361,-1.5410896104060487,96.42097550173156,3000,81.323,81.33331,-1.5410896104060487,96.42097550173156,96.44229,1,98.83944194087923,29,96.42097550173156,64.2403215988295,0.01,[-0.15373327 10.354649  ],9.880395830275955,0.0014575224,0.009209048,0.91561043,0.0003480988,98.83944194087923,0.99425095,96.42097550173156,99.87897976374855,9.880395830275955,0.03460976,0.010913991,-1.5410896104060487,426.76,9.880395830275955,100,96.42097550173156,99.85435985412417,1.0851246,100
2042290,98.9302470866687,903.5027604103088,-6.218062865380968,95.39521644337448,3100,80.28337,80.37436,-6.218062865380968,95.39521644337448,95.55696,1,98.9302470866687,30,95.39521644337448,65.24531820671805,0.010000002,[-0.1492781 10.318668 ],14.240309524069461,0.009342542,0.00743648,0.73409486,0.0009530602,98.9302470866687,0.9871537,95.39521644337448,99.09983503813064,14.240309524069461,0.0940817,0.0127015,-6.218062865380968,422.36,14.240309524069461,100,95.39521644337448,99.07009823385037,1.2538333,100
2083975,99.10164854351466,921.7249417304993,-1.2481093918493698,94.70054769393569,3200,79.56253,79.79253,-1.2481093918493698,94.70054769393569,95.14418,1,99.10164854351466,31,94.70054769393569,66.1657941281936,0.010000002,[-0.13615589 10.380324  ],16.844918053834117,0.028026793,0.006763077,0.6799152,0.0017390944,99.10164854351466,1.0053341,94.70054769393569,97.0643311464859,16.844918053834117,0.1748371,0.014127975,-1.2481093918493698,416.85,16.844918053834117,100,94.70054769393569,97.23623597853215,1.4203335,100
2127287,98.99512756021312,941.0473153591156,-1.2026019901390639,95.52147675935443,3300,80.39972,80.589195,-1.2026019901390639,95.52147675935443,95.87584,1,98.99512756021312,32,95.52147675935443,67.05536026853181,0.01,[-0.14321484 10.621317  ],13.776362666948357,0.021689927,0.0070137144,0.7009785,0.0015261647,98.99512756021312,0.9994398,95.52147675935443,97.72383190135241,13.776362666948357,0.15253098,0.0146935405,-1.2026019901390639,433.12,13.776362666948357,100,95.52147675935443,97.85435921938692,1.4685309,100
2167388,98.96856049740313,958.9176597595215,94.58112454215056,97.44641174265048,3400,82.32871,82.33939,94.58112454215056,97.44641174265048,97.4676,1,98.96856049740313,33,97.44641174265048,67.94921472365296,0.010000002,[-0.13957632 10.839212  ],0.8947578157468653,0.0013900455,0.008976089,0.8961801,0.00040074083,98.96856049740313,0.9984082,97.44641174265048,99.8396592191409,0.8947578157468653,0.040010296,0.011186395,94.58112454215056,401.01,0.8947578157468653,100,97.44641174265048,99.86108791412474,1.1168588,100
2206865,99.15376483334384,976.585263967514,94.42483144110976,97.59538785977799,3500,82.4494,82.45593,94.42483144110976,97.59538785977799,97.6072,1,99.15376483334384,34,97.59538785977799,68.79624824182794,0.01,[-0.13457905 10.814106  ],0.8477432148270099,0.00069709495,0.009436219,0.9466423,0.00025144333,99.15376483334384,1.0032009,97.59538785977799,99.93679776980113,0.8477432148270099,0.025224814,0.010693933,94.42483144110976,394.77,0.8477432148270099,100,97.59538785977799,99.9303111648185,1.0728163,100
2246496,98.88520940625651,993.8792450428009,93.08734614035234,97.45259196187568,3600,82.347626,82.361595,93.08734614035234,97.45259196187568,97.4802,1,98.88520940625651,35,97.45259196187568,69.59225778960705,0.010000002,[-0.13209248 10.783281  ],1.0546734555195123,0.0018055694,0.009044245,0.9045968,0.0004318224,98.88520940625651,1.0001905,97.45259196187568,99.81384486186478,1.0546734555195123,0.043190476,0.011054172,93.08734614035234,396.31,1.0546734555195123,100,97.45259196187568,99.81960472968792,1.1056278,100
2288620,98.90874859254316,1012.6671752929688,-2.1677971123399344,95.59764166919291,3700,80.48909,80.513145,-2.1677971123399344,95.59764166919291,95.64973,1,98.90874859254316,36,95.59764166919291,70.29510600256883,0.01,[-0.12673232 10.748794  ],13.905566934070926,0.0037060427,0.008539939,0.8575166,0.0006782897,98.90874859254316,1.0041249,95.59764166919291,99.54202602369601,13.905566934070926,0.06810875,0.011918453,-2.1677971123399344,421.24,13.905566934070926,100,95.59764166919291,99.63008420436036,1.1967615,100
2329955,98.86738957557256,1030.9512250423431,94.8800477885978,97.36878911602375,3800,82.26654,82.27768,94.8800477885978,97.36878911602375,97.39092,1,98.86738957557256,37,97.36878911602375,71.00757134765975,0.01,[-0.12788557 10.658209  ],0.8968895426730127,0.0014559021,0.008981816,0.89353305,0.0003773776,98.86738957557256,0.9948245,97.36878911602375,99.85777913932233,0.8968895426730127,0.037542447,0.010883941,94.8800477885978,413.35,0.8968895426730127,100,97.36878911602375,99.8545143753653,1.0827612,100
2372252,98.97086329546606,1049.4761929512024,-4.356288357810357,96.36300096604968,3900,81.24495,81.35966,-4.356288357810357,96.36300096604968,96.57706,1,98.97086329546606,38,96.36300096604968,71.6577105686441,0.01,[-0.12349455 10.621498  ],10.163008575746733,0.013100507,0.0076791644,0.7609845,0.0011435648,98.97086329546606,0.99097306,96.36300096604968,98.70914540325687,10.163008575746733,0.11332419,0.01342515,-4.356288357810357,422.97,10.163008575746733,100,96.36300096604968,98.6984932510325,1.3303962,100
2412163,98.93577928585185,1067.0213422775269,93.80718095687698,97.55252482066516,4000,82.439835,82.45,93.80718095687698,97.55252482066516,97.57264,1,98.93577928585185,39,97.55252482066516,72.30508092494463,0.01,[-0.10648525 10.644833  ],0.9077002052458444,0.0013166778,0.009108499,0.90981925,0.0003615123,98.93577928585185,0.99886847,97.55252482066516,99.86950215142879,0.9077002052458444,0.036110327,0.0109729385,93.80718095687698,399.11,0.9077002052458444,100,97.55252482066516,99.8684232457028,1.0960523,100
2452963,99.0072347256822,1084.9511280059814,95.64976644567325,97.65377542396824,4100,82.53017,82.53751,95.64976644567325,97.65377542396824,97.66846,1,99.0072347256822,40,97.65377542396824,72.92334176638424,0.01,[-0.10280042 10.6047735 ],0.7545790828230811,0.0009703582,0.009173668,0.92016286,0.0003227524,99.0072347256822,1.003048,97.65377542396824,99.89593324737575,0.7545790828230811,0.03237361,0.010941682,95.64976644567325,408.0,0.7545790828230811,100,97.65377542396824,99.90301011629259,1.0975032,100
2494468,98.98821324493883,1103.0652012825012,-2.404661325078879,95.57337761414357,4200,80.452675,80.46036,-2.404661325078879,95.57337761414357,95.58781,1,98.98821324493883,41,95.57337761414357,73.46262833418801,0.010000002,[-0.10001753 10.567239  ],13.969251408364135,0.0008931524,0.009205529,0.9240916,0.0003048173,98.98821324493883,1.0038441,95.57337761414357,99.90716770407052,13.969251408364135,0.030598909,0.010900567,-2.404661325078879,415.05,13.969251408364135,100,95.57337761414357,99.9107204960777,1.0942471,100
2538518,99.05927948067875,1122.2374341487885,-0.05547902153989262,96.67380560387267,4300,81.54225,81.692955,-0.05547902153989262,96.67380560387267,96.93438,1,99.05927948067875,42,96.67380560387267,74.00242315441324,0.01,[-0.10150091 10.609542  ],9.749153195512724,0.0144692855,0.0069703944,0.6880548,0.0011606502,99.05927948067875,0.9871103,96.67380560387267,98.67080288183375,9.749153195512724,0.11456896,0.014087739,-0.05547902153989262,440.5,9.749153195512724,100,96.67380560387267,98.563483771573,1.3906152,100
2579941,98.91849779565847,1140.2810487747192,94.09825089262533,97.51487931752189,4400,82.40484,82.41263,94.09825089262533,97.51487931752189,97.53039,1,98.91849779565847,43,97.51487931752189,74.53679715812027,0.010000002,[-0.10333333 10.7890415 ],0.927767432613639,0.0010205607,0.009231271,0.92266405,0.0002814389,98.91849779565847,0.99949837,97.51487931752189,99.9208523187658,0.927767432613639,0.028129768,0.01069553,94.09825089262533,414.23,0.927767432613639,100,97.51487931752189,99.89800138689533,1.0690165,100
2620215,98.8225201808818,1157.5368475914001,94.34662661843937,97.36726209825422,4500,82.27187,82.279884,94.34662661843937,97.36726209825422,97.38313,1,98.8225201808818,44,97.36726209825422,75.04414082345656,0.01,[-0.09952241 10.759991  ],0.9317889772585587,0.0010409295,0.009203082,0.9158715,0.0003423855,98.8225201808818,0.9951791,97.36726209825422,99.8829150457318,0.9317889772585587,0.034073487,0.010868187,94.34662661843937,402.74,0.9317889772585587,100,97.36726209825422,99.89596710578964,1.0815793,100
2662787,99.13460500910442,1176.0478813648224,-9.081784578896025,95.56834286796408,4600,80.425285,81.029274,-9.081784578896025,95.56834286796408,96.48642,1,99.13460500910442,45,95.56834286796408,75.49031912877196,0.010000002,[-0.095604 10.731588],14.942877177221828,0.04105836,0.005408927,0.52188355,0.0019986203,99.13460500910442,0.96485597,95.56834286796408,96.15891601375598,14.942877177221828,0.19283806,0.0153481215,-9.081784578896025,425.72,14.942877177221828,100,95.56834286796408,95.97731127174565,1.4808726,100
2702100,99.23678374484736,1192.8226461410522,-0.14605052278568834,96.42271995384208,4700,81.26406,81.2922,-0.14605052278568834,96.42271995384208,96.47633,1,99.23678374484736,46,96.42271995384208,75.93568935909259,0.01,[-0.12072118 10.902743  ],9.745805180774573,0.0033566216,0.008706423,0.8784527,0.00060191075,99.23678374484736,1.0089707,96.42271995384208,99.63901965237497,9.745805180774573,0.06073103,0.011633761,-0.14605052278568834,393.13,9.745805180774573,100,96.42271995384208,99.66489691525759,1.1738125,100
2742552,99.10159328631288,1210.3583672046661,94.73000645235552,97.45051843980998,4800,82.3125,82.32149,94.73000645235552,97.45051843980998,97.468506,1,99.10159328631288,47,97.45051843980998,76.38391496494087,0.01,[-0.12767951 10.954806  ],0.8339196771116532,0.0011887229,0.009206902,0.91873884,0.0003243911,99.10159328631288,0.99788046,97.45051843980998,99.89488331705114,0.8339196771116532,0.03237035,0.010956265,94.73000645235552,404.52,0.8339196771116532,100,97.45051843980998,99.88119428675256,1.0933043,100
2782532,98.97384685512867,1227.7838337421417,94.67876559358847,97.36585076384418,4900,82.24734,82.26129,94.67876559358847,97.36585076384418,97.39353,1,98.97384685512867,48,97.36585076384418,76.81211773634705,0.01,[-0.12411451 10.91734   ],0.9587250778884467,0.0018165288,0.009065058,0.9084356,0.0004657329,98.97384685512867,1.0021288,97.36585076384418,99.78357403966145,0.9587250778884467,0.046672445,0.01115314,94.67876559358847,399.8,0.9587250778884467,100,97.36585076384418,99.81851196949972,1.1176883,100
2824457,99.11981366945122,1245.8544964790344,93.81523273772277,97.49436029028647,5000,82.35356,82.36379,93.81523273772277,97.49436029028647,97.51459,1,99.11981366945122,49,97.49436029028647,77.22576258742586,0.01,[-0.11929888 10.875291  ],0.9167601998350375,0.0013202399,0.009097596,0.91208386,0.0003523995,99.11981366945122,1.0025549,97.49436029028647,99.87597053889989,0.9167601998350375,0.035329986,0.010914839,93.81523273772277,419.25,0.9167601998350375,100,97.49436029028647,99.86806655959923,1.0942725,100
