EpRewMean,Weights,MeanIW,Bound,InitialReturnStd,StdIW,ReturnMean,TimestepsSoFar,EpLenMean,InitialReturnMin,PlainReturnStd,Iteration,InitialReturnMean,InitialReturnMax,PlainReturnMean,MeanIWNorm,NumTrajectories,UncReturnMax,PlainReturnMin,MaxIW,UncReturnMean,BatchSize,ESSRenyi,MaxIWNorm,ESSClassic,TimeElapsed,PlainReturnMax,ReturnMeanIw,UncReturnStd,EpThisIter,D2,InitialBound,StdIWNorm,IterType,UndEpRewMean,MinIW,MinIWNorm,UncReturnMin
-0.7177913320682601,[ 0.00477185 -0.0114901 ],1.0,-1.5309463,0.9139015695078585,,-0.7177913320682601,99900,999.0,-5.323348958454303,0.9139015695078585,,-0.7177913320682601,-0.00012446295984471956,-0.7177913320682601,0.009999998,100,-0.00012446295984471956,-5.323348958454303,1.0,-0.7177913320682601,100,100.0,0.01,100.0,46.41678714752197,-0.00012446295984471956,-0.7177913,0.9139015695078585,100,,-1.5309463,1.8626451e-09,1,-0.7177913320682601,1.0,0.01,-5.323348958454303
1.553417806158948,[ 0.00477185 -0.0114901 ],1.0689864,-10.220619,13.88957340353167,1.2462738,0.41781323704534384,199612,997.12,-3.0856862578835593,13.88957340353167,1,1.553417806158948,98.78635070056826,1.553417806158948,0.01,200,98.78635070056826,-3.0856862578835593,8.452172,1.553417806158948,100,42.917591202224514,0.07906716,42.38729609255544,91.13712358474731,98.78635070056826,12.813293,13.88957340353167,100,0.84588844,-13.536448,0.011658463,1,1.553417806158948,0.094671845,0.0008856225,-3.0856862578835593
2.3014316157741073,[-0.05230748  1.2444732 ],1.0522882,-1.8702812,16.882634409339413,3.1223335,1.0456860299549318,299122,995.1,-4.780263638941706,16.882634409339413,2,2.3014316157741073,99.16927069945064,2.3014316157741073,0.010000002,300,99.16927069945064,-4.780263638941706,30.525318,2.3014316157741073,100,17.511745462974652,0.29008514,10.199723899583718,135.21072220802307,99.16927069945064,34.32907,16.882634409339413,100,1.7422984,-12.846925,0.029671848,1,2.3014316157741073,0.013237428,0.0001257966,-4.780263638941706
17.447243902038856,[-0.17953198  2.7615638 ],0.7973774,19.28139,39.17668270855515,0.78927904,5.146075497975912,394991,958.69,-7.469752013400829,39.17668270855515,3,17.447243902038856,99.31469762131977,17.447243902038856,0.010000002,400,99.31469762131977,-7.469752013400829,3.4891214,17.447243902038856,100,33.533694763158465,0.043757465,50.51038959675432,177.68919324874878,99.31469762131977,45.478973,39.17668270855515,100,1.0926194,2.2766724,0.009898438,1,17.447243902038856,0.054105103,0.0006785382,-7.469752013400829
54.01588261546373,[-0.21364047  4.291941  ],1.1211331,54.937485,49.38461552245525,1.1910857,14.920036921473477,478146,831.55,-6.964197717556368,49.38461552245525,4,54.01588261546373,99.38089353380433,54.01588261546373,0.01,500,99.38089353380433,-6.964197717556368,7.727357,54.01588261546373,100,42.71898334151698,0.068924524,46.97742538011988,214.26198053359985,99.38089353380433,78.163826,49.38461552245525,100,0.85052675,38.835197,0.010623946,1,54.01588261546373,0.069285445,0.0006179948,-6.964197717556368
77.40841665220358,[-0.2423314  5.6452217],1.0124363,69.29316,40.21361414584876,0.7985806,25.33476687659516,547807,696.61,-8.906098310442218,40.21361414584876,5,77.40841665220358,99.18901705363521,77.40841665220358,0.01,600,99.18901705363521,-8.906098310442218,6.4708357,77.40841665220358,100,64.85960552321315,0.06391352,61.64619914806143,245.4293351173401,99.18901705363521,88.10645,40.21361414584876,100,0.43294513,62.257046,0.007887714,1,77.40841665220358,0.17937002,0.0017716673,-8.906098310442218
86.53697326125948,[-0.22515155  6.617133  ],1.0850812,75.45472,31.610754571167938,0.69548124,34.077939217261495,611772,639.65,-6.425330293496689,31.610754571167938,6,86.53697326125948,99.31621112161382,86.53697326125948,0.01,700,99.31621112161382,-6.425330293496689,4.4971375,86.53697326125948,100,77.15031725170536,0.04144517,70.88102242377163,273.9817750453949,99.31621112161382,92.7266,31.610754571167938,100,0.2594145,71.36618,0.0064094854,1,86.53697326125948,0.17537361,0.0016162256,-6.425330293496689
82.9822238303828,[-0.18630184  7.2749724 ],1.033621,72.41097,35.63332054510181,0.71566665,40.19097479390166,674707,629.35,-6.567187365817182,35.63332054510181,7,82.9822238303828,99.2949289290445,82.9822238303828,0.010000002,800,99.2949289290445,-6.567187365817182,3.6445465,82.9822238303828,100,71.63564046911966,0.035259992,67.5949096108672,301.41494131088257,99.2949289290445,90.331505,35.63332054510181,100,0.33357748,67.81468,0.0069238795,1,82.9822238303828,0.22287883,0.0021562919,-6.567187365817182
92.72246993169449,[-0.17415293  8.132754  ],1.0432637,78.15554,22.28346351679385,0.2843476,46.02780758698975,727485,527.78,-6.036674798279401,22.28346351679385,8,92.72246993169449,99.14044090465393,92.72246993169449,0.01,900,99.14044090465393,-6.036674798279401,2.0300326,92.72246993169449,100,94.26901018532722,0.01945848,93.08503727836674,324.97348141670227,99.14044090465393,93.75304,22.28346351679385,100,0.059017714,77.57852,0.0027255581,1,92.72246993169449,0.5093367,0.0048821475,-6.036674798279401
91.76883332049174,[-0.1813154  8.490049 ],1.0056605,77.96922,23.57681653584329,0.36416975,50.60191016033995,781664,541.79,-4.2275751584031305,23.57681653584329,9,91.76883332049174,99.1032543259933,91.76883332049174,0.01,1000,99.1032543259933,-4.2275751584031305,2.1478114,91.76883332049174,100,88.94068590903346,0.021357222,88.40710141338089,348.9503300189972,99.1032543259933,94.02111,23.57681653584329,100,0.11720051,76.630554,0.0036211996,1,91.76883332049174,0.41083694,0.004085245,-4.2275751584031305
92.70115798527777,[-0.17794207  9.002459  ],0.9604407,78.59694,21.908277120300593,0.28236535,54.42911450806157,832498,508.34,-4.93627685907898,21.908277120300593,10,92.70115798527777,99.10028109277586,92.70115798527777,0.01,1100,99.10028109277586,-4.93627685907898,1.8153565,92.70115798527777,100,92.33780550695428,0.018901287,92.04429308965456,372.14695596694946,99.10028109277586,94.35031,21.908277120300593,100,0.0797165,77.56334,0.0029399565,1,92.70115798527777,0.38383526,0.0039964495,-4.93627685907898
97.71432276385448,[-0.15362792  9.349221  ],1.0018418,82.57755,0.9319590904986849,0.044469062,58.03621519604431,878731,462.33,94.89342712162559,0.9319590904986849,11,97.71432276385448,99.19183560797006,97.71432276385448,0.009999999,1200,99.19183560797006,94.89342712162559,1.113292,97.71432276385448,100,99.80522259484528,0.0111124525,99.80337224703676,392.89411187171936,99.19183560797006,97.74413,0.9319590904986849,100,0.001949692,82.562515,0.00044387305,1,97.71432276385448,0.89375865,0.008921156,94.89342712162559
95.86733447320493,[-0.14763743  9.320969  ],0.9910064,80.77087,13.855565909042694,0.06942367,60.94630129428744,924764,460.33,-1.8015207449027142,13.855565909042694,12,95.86733447320493,99.14026099242962,95.86733447320493,0.01,1300,99.14026099242962,-1.8015207449027142,1.2061146,95.86733447320493,100,99.40100659331179,0.012170604,99.51164710681809,413.7262737751007,99.14026099242962,95.96035,13.855565909042694,100,0.006007939,80.72342,0.00070053706,1,95.86733447320493,0.8331856,0.00840747,-1.8015207449027142
97.5234670410938,[-0.15809669  9.371745  ],1.0006995,82.395065,1.0407946175489864,0.04747807,63.558955990487895,970645,458.81,93.71893008016683,1.0407946175489864,13,97.5234670410938,99.14782923263658,97.5234670410938,0.01,1400,99.14782923263658,93.71893008016683,1.1368736,97.5234670410938,100,99.78604890399131,0.01136079,99.77540060701433,434.05745363235474,99.14782923263658,97.55637,1.0407946175489864,100,0.00214186,82.37839,0.0004744488,1,97.5234670410938,0.88679874,0.008861789,93.71893008016683
97.67840643969308,[-0.15173733  9.343905  ],1.0008446,82.58061,0.9474021684453313,0.04425102,65.8335860204349,1014765,441.2,94.85272847401261,0.9474021684453313,14,97.67840643969308,98.93931733576458,97.67840643969308,0.010000002,1500,98.93931733576458,94.85272847401261,1.111259,97.67840643969308,100,99.80100731273737,0.011103212,99.80489054332723,453.84858298301697,98.93931733576458,97.7089,0.9474021684453313,100,0.0019919525,82.56517,0.00044213678,1,97.67840643969308,0.88258135,0.008818366,94.85272847401261
95.9319989736371,[-0.1454303  9.321455 ],1.0076617,80.9727,13.98338225983009,0.1483496,67.71473683001004,1060797,460.32,-2.450270772691023,13.98338225983009,15,95.9319989736371,99.36695114793018,95.9319989736371,0.01,1600,99.36695114793018,-2.450270772691023,1.387906,95.9319989736371,100,97.65616578086325,0.013773532,97.87856863173778,474.1477847099304,99.36695114793018,96.33232,13.98338225983009,100,0.023717444,80.75344,0.0014722164,1,95.9319989736371,0.6540344,0.0064906147,-2.450270772691023
95.843644079009,[-0.12933274  9.487139  ],1.0079267,81.011665,13.864971142372422,0.17156908,69.36937843289235,1107836,470.39,-1.8739081387395615,13.864971142372422,16,95.843644079009,99.0827606546132,95.843644079009,0.010000002,1700,99.0827606546132,-1.8739081387395615,1.5642583,95.843644079009,100,97.29185685123137,0.015519564,97.18410654115644,495.194313287735,99.0827606546132,96.356,13.864971142372422,100,0.027454888,80.7085,0.001702198,1,95.843644079009,0.63123876,0.006262745,-1.8739081387395615
95.69015781224809,[-0.14136474  9.704617  ],0.9711715,81.07916,14.580970020673437,0.17530788,70.83164395396766,1150498,426.62,-8.656405315837285,14.580970020673437,17,95.69015781224809,98.99744128772166,95.69015781224809,0.010000002,1800,98.99744128772166,-8.656405315837285,1.4443029,95.69015781224809,100,96.46368022744828,0.014871759,96.8443726581365,514.6108300685883,98.99744128772166,96.47596,14.580970020673437,100,0.036003657,80.56804,0.0018051177,1,95.69015781224809,0.5465412,0.005627649,-8.656405315837285
97.54408141603206,[-0.16296104  9.890003  ],0.9990356,82.449066,0.8237877172613884,0.027351398,72.23756171512895,1192649,421.51,94.40160293433142,0.8237877172613884,18,97.54408141603206,98.8671087477693,97.54408141603206,0.01,1900,98.8671087477693,94.40160293433142,1.0572953,97.54408141603206,100,99.90568719662308,0.0105831595,99.92509113359489,533.2382135391235,98.8671087477693,97.558395,0.8237877172613884,100,0.0009435792,82.44188,0.00027377805,1,97.54408141603206,0.93047607,0.009313744,94.40160293433142
97.61067608902822,[-0.15915944  9.863968  ],1.0031878,82.50694,0.8891745975929288,0.03513113,73.5062174338239,1238072,454.23,93.65241570586629,0.8891745975929288,19,97.61067608902822,98.94876539992671,97.61067608902822,0.01,2000,98.94876539992671,93.65241570586629,1.1106763,97.61067608902822,100,99.86006557097592,0.01107147,99.87750621010042,553.5505609512329,98.94876539992671,97.6322,0.8891745975929288,100,0.0014002939,82.495995,0.0003501949,1,97.61067608902822,0.8969436,0.008940934,93.65241570586629
95.78070885003105,[-0.1545942  9.83131  ],0.9917153,80.82604,13.767113273581936,0.14042558,74.56690750126235,1282157,440.85,-0.4642842251838296,13.767113273581936,20,95.78070885003105,99.04562937758263,95.78070885003105,0.01,2100,99.04562937758263,-0.4642842251838296,1.4095423,95.78070885003105,100,98.00669897568925,0.014213175,98.03437809138411,573.027202129364,99.04562937758263,96.10859,13.767113273581936,100,0.020134311,80.65123,0.0014159867,1,95.78070885003105,0.6300228,0.0063528595,-0.4642842251838296
96.54980873550006,[-0.15713127 10.042636  ],1.0018916,81.4226,9.825737048966822,0.0681392,75.56613028463677,1324239,420.82,-0.8072500239971107,9.825737048966822,21,96.54980873550006,99.30344054451001,96.54980873550006,0.010000002,2200,99.30344054451001,-0.8072500239971107,1.211881,96.54980873550006,100,99.52430403586412,0.012095929,99.53957936909663,591.6835505962372,99.30344054451001,96.62766,9.825737048966822,100,0.0047683483,81.38095,0.0006801055,1,96.54980873550006,0.835526,0.008339484,-0.8072500239971107
97.49635166011034,[-0.16159709 10.136094  ],1.002359,82.39475,0.9106458560539152,0.029018255,76.51961817052694,1368779,445.4,93.97725133660924,0.9106458560539152,22,97.49635166011034,98.90187423090478,97.49635166011034,0.01,2300,98.90187423090478,93.97725133660924,1.0808158,97.49635166011034,100,99.92190742193958,0.010782721,99.9162316923718,611.320723772049,98.90187423090478,97.50816,0.9106458560539152,100,0.0007812747,82.38884,0.00028949964,1,97.49635166011034,0.9309922,0.009288011,93.97725133660924
95.40784853221183,[-0.15975226 10.098444  ],0.99037004,80.41228,13.810310317194034,0.099608466,77.30662776893047,1413489,447.1,-1.7260237093140525,13.810310317194034,23,95.40784853221183,98.85971987017605,95.40784853221183,0.01,2400,98.85971987017605,-1.7260237093140525,1.2467797,95.40784853221183,100,98.6565777986806,0.012589029,98.99857749526069,631.0499873161316,98.85971987017605,95.615814,13.810310317194034,100,0.013525231,80.30677,0.0010057702,1,95.40784853221183,0.7896149,0.007972929,-1.7260237093140525
97.52602744668215,[-0.15738226 10.271274  ],0.999678,82.399284,0.8933240316324893,0.031876687,78.11540375604055,1456852,433.63,94.9626044327712,0.8933240316324893,24,97.52602744668215,99.10414826924053,97.52602744668215,0.010000002,2500,99.10414826924053,94.9626044327712,1.0965912,97.52602744668215,100,99.87194268518427,0.010969444,99.89840213746295,650.1930711269379,99.10414826924053,97.54739,0.8933240316324893,100,0.0012813879,82.38762,0.00031886957,1,97.52602744668215,0.9257467,0.009260449,94.9626044327712
95.37994752934517,[-0.15331131 10.236261  ],0.99027425,80.32183,13.871924993827948,0.07412816,78.77942467039841,1501878,450.26,-1.7147261531472258,13.871924993827948,25,95.37994752934517,98.92328023109219,95.37994752934517,0.01,2600,98.92328023109219,-1.7147261531472258,1.2187893,95.37994752934517,100,99.35438542964815,0.012307594,99.44278215833737,670.1620008945465,98.92328023109219,95.48163,13.871924993827948,100,0.006477042,80.26917,0.0007485618,1,95.37994752934517,0.8104744,0.008184343,-1.7147261531472258
97.49540145113976,[-0.15328942 10.356981  ],1.0012836,82.392296,1.0216059010438803,0.04301559,79.47260899561105,1544370,424.92,94.13852809259463,1.0216059010438803,26,97.49540145113976,98.96787649385492,97.49540145113976,0.010000002,2700,98.96787649385492,94.13852809259463,1.1003009,97.49540145113976,100,99.81225281510716,0.010988903,99.81578406128207,688.9521625041962,98.96787649385492,97.5241,1.0216059010438803,100,0.0018792095,82.3778,0.00042960446,1,97.49540145113976,0.904328,0.009031686,94.13852809259463
97.49681020649496,[-0.14795429 10.319808  ],0.9923471,82.38533,0.9656097992245127,0.057939854,80.11633046742834,1586449,420.79,95.07144960724105,0.9656097992245127,27,97.49681020649496,99.07006234848741,97.49681020649496,0.01,2800,99.07006234848741,95.07144960724105,1.1191728,97.49681020649496,100,99.72022586872335,0.011278038,99.66027171810417,707.7096745967865,99.07006234848741,97.53974,0.9656097992245127,100,0.002801627,82.3636,0.00058386684,1,97.49681020649496,0.83650434,0.008429554,95.07144960724105
97.61084450620494,[-0.14180656 10.269567  ],0.9994069,82.51353,0.9047168694364266,0.035976764,80.71958957221374,1628595,421.46,93.48855654046082,0.9047168694364266,28,97.61084450620494,98.90852710303027,97.61084450620494,0.01,2900,98.90852710303027,93.48855654046082,1.0689455,97.61084450620494,100,99.87930339592404,0.010695799,99.87057429020491,726.4116432666779,98.90852710303027,97.63118,0.9047168694364266,100,0.001207748,82.50231,0.00035998118,1,97.61084450620494,0.92099833,0.009215449,93.48855654046082
97.59759601046031,[-0.13779514 10.236276  ],1.0028442,82.48413,0.8787192848330264,0.028944371,81.28218978682195,1670981,423.86,93.68648286376799,0.8787192848330264,29,97.59759601046031,98.99368164912629,97.59759601046031,0.01,3000,98.99368164912629,93.68648286376799,1.0856985,97.59759601046031,100,99.89552695060519,0.010826193,99.91676608354966,745.2518684864044,98.99368164912629,97.61357,0.8787192848330264,100,0.001045291,82.47605,0.0002886228,1,97.59759601046031,0.9318912,0.009292482,93.68648286376799
96.6140562372989,[-0.13352296 10.213325  ],0.9970177,81.68543,9.923959596063762,0.1444708,81.77676612393411,1714816,438.35,-1.6148810068668196,9.923959596063762,30,96.6140562372989,99.01443042577387,96.6140562372989,0.01,3100,99.01443042577387,-1.6148810068668196,1.4001237,96.6140562372989,100,98.22612126627571,0.014043119,97.94350435252144,764.7339096069336,99.01443042577387,96.94609,9.923959596063762,100,0.01789796,81.48934,0.0014490297,1,96.6140562372989,0.6407248,0.0064264135,-1.6148810068668196
97.60459450529598,[-0.12452091 10.392675  ],0.9940912,82.47539,0.8048531962458861,0.02757676,82.27138576085166,1754131,393.15,95.28691059936283,0.8048531962458861,31,97.60459450529598,99.08537598377214,97.60459450529598,0.010000003,3200,99.08537598377214,95.28691059936283,1.060907,97.60459450529598,100,99.91584950962239,0.01067213,99.92307824388936,782.1996655464172,99.08537598377214,97.6173,0.8048531962458861,100,0.0008417998,82.46905,0.00027740674,1,97.60459450529598,0.9324037,0.009379459,95.28691059936283
96.65416634526204,[-0.12212012 10.356376  ],1.0,81.51547,9.7945736768923,,82.7072275967429,1796470,423.39,-0.4294758258203872,9.7945736768923,32,96.65416634526204,99.1060241177513,96.65416634526204,0.009999998,3300,99.1060241177513,-0.4294758258203872,1.0,96.65416634526204,100,100.0,0.01,100.0,801.1560633182526,99.1060241177513,96.65417,9.7945736768923,100,,81.51547,1.8626451e-09,1,96.65416634526204,1.0,0.01,-0.4294758258203872
95.4648162130038,[-0.12212012 10.356376  ],0.99640733,80.702156,13.923838572238255,0.17493728,83.0824507913388,1839148,426.78,-2.3831088011075825,13.923838572238255,33,95.4648162130038,98.84450073989751,95.4648162130038,0.01,3400,98.84450073989751,-2.3831088011075825,1.49493,95.4648162130038,100,96.81552186108695,0.0150032025,97.0097677145816,820.2982323169708,98.84450073989751,96.04721,13.923838572238255,100,0.03236283,80.36607,0.0017556804,1,95.4648162130038,0.64869404,0.00651033,-2.3831088011075825
96.50295640084641,[-0.11071586 10.600938  ],1.0197604,81.594505,10.124482797564562,0.15220964,83.46589380875331,1882298,431.5,-3.7771776228077805,10.124482797564562,34,96.50295640084641,99.00607078000891,96.50295640084641,0.01,3500,99.00607078000891,-3.7771776228077805,1.483012,96.50295640084641,100,98.06327381576547,0.01454275,97.82068092862768,839.3540732860565,99.00607078000891,96.86655,10.124482797564562,100,0.019557215,81.379524,0.0014926022,1,96.50295640084641,0.6553849,0.006426852,-3.7771776228077805
97.74945435703995,[-0.0941305 10.729376 ],1.003969,82.63046,0.7216837591757843,0.024315437,83.86265937953904,1923867,415.69,95.49169318458137,0.7216837591757843,35,97.74945435703995,99.0098106282874,97.74945435703995,0.010000002,3600,99.0098106282874,95.49169318458137,1.0686182,97.74945435703995,100,99.93333495349887,0.010643937,99.94135212794252,857.6028997898102,99.0098106282874,97.75951,0.7216837591757843,100,0.00066690624,82.62545,0.00024219311,1,97.74945435703995,0.9576481,0.009538623,95.49169318458137
97.54632091850289,[-0.09234  10.695025],0.99643344,82.41189,0.8331440636156339,0.02981734,84.23248806978131,1962758,388.91,95.24656872406318,0.8331440636156339,36,97.54632091850289,99.12528052321537,97.54632091850289,0.009999999,3700,99.12528052321537,95.24656872406318,1.0589335,97.54632091850289,100,99.9044735690954,0.010627238,99.91054554754301,874.8456692695618,99.12528052321537,97.56076,0.8331440636156339,100,0.0009556934,82.404686,0.00029924067,1,97.54632091850289,0.9369186,0.009402722,95.24656872406318
97.72810863846676,[-0.09082977 10.651182  ],1.0051732,82.64586,0.7246500224728994,0.026452556,84.58763597948357,2002642,398.84,95.03440897755266,0.7246500224728994,37,97.72810863846676,98.77905286616587,97.72810863846676,0.01,3800,98.77905286616587,95.03440897755266,1.0745957,97.72810863846676,100,99.9277518016485,0.010690652,99.93079119442304,892.5704433917999,98.77905286616587,97.74006,0.7246500224728994,100,0.0007227558,82.63936,0.00026316417,1,97.72810863846676,0.9363666,0.009315476,95.03440897755266
97.6146342387119,[-0.08822192 10.620423  ],0.9986575,82.52646,0.8187660793797877,0.027897557,84.92166157587403,2043396,407.54,95.22180582859909,0.8187660793797877,38,97.6146342387119,98.81195053424413,97.6146342387119,0.009999999,3900,98.81195053424413,95.22180582859909,1.062559,97.6146342387119,100,99.92581153461485,0.010639873,99.92202951401502,910.6722099781036,98.81195053424413,97.62584,0.8187660793797877,100,0.0007422102,82.52085,0.00027935058,1,97.6146342387119,0.91249144,0.009137181,95.22180582859909
96.55340404123366,[-0.08603153 10.585924  ],0.9946493,81.47777,9.95027178033881,0.07302506,85.21245513750803,2085471,420.75,-2.0472698241923335,9.95027178033881,39,96.55340404123366,98.9286125931819,96.55340404123366,0.01,4000,98.9286125931819,-2.0472698241923335,1.1699305,96.55340404123366,100,99.53671556443004,0.011762241,99.46386571965698,929.3128840923309,98.9286125931819,96.62449,9.95027178033881,100,0.0046436484,81.44181,0.00073417905,1,96.55340404123366,0.7902474,0.007944985,-2.0472698241923335
97.81662223720156,[-0.09418169 10.524234  ],1.0032458,82.70997,0.7261233364942326,0.021168552,85.51987384725665,2125941,404.7,94.75610332100636,0.7261233364942326,40,97.81662223720156,98.92776494809712,97.81662223720156,0.010000002,4100,98.92776494809712,94.75610332100636,1.0506063,97.81662223720156,100,99.94512233335168,0.010472071,99.95549308272162,947.4139544963837,98.92776494809712,97.825584,0.7261233364942326,100,0.0005489855,82.705154,0.00021100065,1,97.81662223720156,0.9429356,0.009398849,94.75610332100636
97.6229849923678,[-0.09217852 10.495356  ],0.9983675,82.51922,0.8108994860921654,0.026895523,85.80804316023548,2167848,419.07,94.95108812493994,0.8108994860921654,41,97.6229849923678,98.91924463599717,97.6229849923678,0.01,4200,98.91924463599717,94.95108812493994,1.0664774,97.6229849923678,100,99.91584950962239,0.010682213,99.92747227672223,966.2161462306976,98.91924463599717,97.63574,0.8108994860921654,100,0.00084187824,82.51282,0.000269395,1,97.6229849923678,0.943744,0.009452872,94.95108812493994
96.55217275059626,[-0.08911729 10.464418  ],1.0218942,81.62969,10.134542359118418,0.12732919,86.05790663908108,2207667,398.19,-3.878153120071023,10.134542359118418,42,96.55217275059626,98.81082769485849,96.55217275059626,0.01,4300,98.81082769485849,-3.878153120071023,1.3566887,96.55217275059626,100,98.58965196308822,0.013276215,98.47119863874369,983.8907582759857,98.81082769485849,96.83087,10.134542359118418,100,0.014203934,81.458565,0.0012460114,1,96.55217275059626,0.6853313,0.0067064795,-3.878153120071023
96.51847117689736,[-0.10140769 10.594239  ],1.0058811,81.527374,10.58577272802575,0.117706634,86.29564674221326,2247663,399.96,-8.28752488968652,10.58577272802575,43,96.51847117689736,98.98932229335414,96.51847117689736,0.009999999,4400,98.98932229335414,-8.28752488968652,1.3467032,96.51847117689736,100,98.92751384212606,0.013388294,98.64918616398127,1001.610445022583,98.98932229335414,96.72998,10.58577272802575,100,0.010782773,81.39761,0.0011701845,1,96.51847117689736,0.72326636,0.007190376,-8.28752488968652
96.52719835750942,[-0.11280863 10.700367  ],1.0050905,81.48145,9.904794725582796,0.08491304,86.52301455588652,2289864,422.01,-1.7411744023839149,9.904794725582796,44,96.52719835750942,98.88454062323446,96.52719835750942,0.01,4500,98.88454062323446,-1.7411744023839149,1.2474363,96.52719835750942,100,99.24129918124764,0.012411184,99.2913134062823,1020.4930069446564,98.88454062323446,96.64394,9.904794725582796,100,0.0076159276,81.42234,0.0008448298,1,96.52719835750942,0.8325759,0.008283592,-1.7411744023839149
96.55548537577116,[-0.10021277 10.664726  ],0.9974586,81.49115,9.79535609770511,0.058989983,86.74111174762314,2331670,418.06,-0.3738478925043027,9.79535609770511,45,96.55548537577116,98.81336292325031,96.55548537577116,0.01,4600,98.81336292325031,-0.3738478925043027,1.1753424,96.55548537577116,100,99.63337385842064,0.011783371,99.65146149198067,1039.0368971824646,98.81336292325031,96.612885,9.79535609770511,100,0.0036730473,81.461494,0.0005914029,1,96.55548537577116,0.8859275,0.008881847,-0.3738478925043027
96.59003271371458,[-0.09793949 10.752747  ],0.9970623,81.50072,9.917914949448912,0.019326499,86.95066325753999,2370633,389.63,-1.7250385007146136,9.917914949448912,46,96.59003271371458,98.80252485781216,96.59003271371458,0.010000002,4700,98.80252485781216,-1.7250385007146136,1.0653455,96.59003271371458,100,99.95878250257059,0.010684844,99.96243988550133,1056.2797391414642,98.80252485781216,96.59616,9.917914949448912,100,0.00041222753,81.497696,0.00019383439,1,96.59003271371458,0.9551355,0.009579496,-1.7250385007146136
97.53255131989278,[-0.09492204 10.748622  ],0.99970907,82.44714,0.807616779772609,0.023881078,87.171119258839,2409717,390.84,95.56651746156513,0.807616779772609,47,97.53255131989278,98.79126330989746,97.53255131989278,0.01,4800,98.79126330989746,95.56651746156513,1.0719905,97.53255131989278,100,99.93343019391017,0.010723025,99.94297045335448,1073.7067821025848,98.79126330989746,97.542786,0.807616779772609,100,0.00066592824,82.44194,0.00023888033,1,97.53255131989278,0.93985665,0.009401302,95.56651746156513
96.64474071148614,[-0.09200679 10.723157  ],0.9914385,81.68067,10.202323937928037,0.10990056,87.36445847215833,2450398,406.81,-4.61220823871409,10.202323937928037,48,96.64474071148614,99.0255107089575,96.64474071148614,0.01,4900,99.0255107089575,-4.61220823871409,1.3600864,96.64474071148614,100,98.34950585534595,0.013718314,98.78616001044458,1091.572764635086,99.0255107089575,96.933464,10.202323937928037,100,0.01664271,81.51835,0.001108496,1,96.64474071148614,0.739824,0.0074621267,-4.61220823871409
96.82734787645484,[-0.07411669 10.649397  ],1.0057505,81.70144,9.797491898567328,0.04005281,87.55371626024426,2489583,391.85,-0.3224606590832646,9.797491898567328,49,96.82734787645484,99.13140964312902,96.82734787645484,0.010000002,5000,99.13140964312902,-0.3224606590832646,1.1116863,96.82734787645484,100,99.78221504982147,0.0110533,99.84164946944182,1108.8212506771088,99.13140964312902,96.86053,9.797491898567328,100,0.0021802713,81.68478,0.00039823804,1,96.82734787645484,0.92444164,0.00919156,-0.3224606590832646
