IWMean,ReturnMean,ReturnMax,IWMin,ReturnStepMax,URet,IWNorm2,MISE,IWLastEpisode,LQGsigma,DenMISELogLast,IWMax,ReturnLastEpisode,IWFirstEpisode,Iteration,IWNorm1,ReturnMin,TimeElapsed,DenMISEMeanLog,LQGmu1,target_sum_log_mean,Bound,LQGmu01,TimestepsSoFar,SqrtESSClassic,ReturnAbsMax,ExplorationBonus,DenMISELogFirst
1.0717419,10.246682,15.322615,,0.98900825,14.524884973593974,0.28643262,15.686529,0.00016737219,0.11,11.442366,6.4599376,13.095813,2.902042e-37,84,1.0717418,,84.10989999771118,11.199549,-0.07070707,-368.5726,23.876743,-0.0070707067,1680,3.741689,15.322615,8.190213,10.04902
1.0209625,10.290163,15.322615,,0.98900825,15.481948620292103,0.41986293,10.986511,1.9669261e-07,0.11,11.179636,16.493385,13.942538,0.039190076,85,1.0209625,,85.3120231628418,11.199769,-0.01010101,-189.02863,23.589127,-0.001010101,1700,2.4316566,15.322615,12.602614,10.037186
1.0669221,10.303115,15.322615,,0.98900825,12.61325166942078,0.27547175,15.566342,5.1096545e-12,0.11,13.183085,6.1414423,11.404085,2.9697743e-37,86,1.0669221,,86.63241267204285,11.222226,-0.07070707,-359.99924,23.478724,-0.0070707067,1720,3.8730726,15.322615,7.9123816,10.02595
2.4018105e-09,10.346401,15.322615,,0.98900825,15.606475476051802,1.8166912e-09,2.0427496e-08,,0.11,6.782297,1.457386e-07,14.069011,,87,2.4018105e-09,,87.74303579330444,11.171612,0.2929293,-559.9658,23.179564,0.02929293,1740,1.3220797,15.322615,23.179564,10.014389
1.5652253e-13,10.324367,15.322615,,0.98900825,9.223658160674931,1.5652251e-13,1.3159381e-12,1.3773981e-11,0.11,-59.73938,1.3773981e-11,8.40734,,88,1.5652253e-13,,88.83680319786072,10.3545065,0.3131313,-651.4623,30.645226,0.031313132,1760,1.0000001,15.322615,30.645226,10.002961
0.99814546,10.300487,15.322615,,0.98900825,9.005798550765,0.99814546,8.183854,88.834946,0.11,16.992472,88.834946,8.1990595,,89,0.99814546,,90.41380548477173,10.417916,0.3131313,-643.90106,38.829082,0.031313132,1780,1.0,15.322615,30.64523,9.991661
0.07710484,10.277626,15.322615,,0.98900825,9.054100405235042,0.07618183,0.6355343,6.855856,0.11,12.095948,6.855856,8.242998,,90,0.07710484,,92.56674289703369,10.433206,0.2929293,-541.76276,30.913916,0.02929293,1800,1.0121158,15.322615,30.278381,9.980488
1.2513582e-09,10.255664,15.322615,,0.98900825,9.095605729678164,1.2512216e-09,1.0259966e-08,2.1594377e-15,0.11,14.785093,1.1386116e-07,8.279074,,91,1.2513582e-09,,94.61903595924377,10.470917,0.35353535,-844.5473,30.641884,0.035353538,1820,1.0001092,15.322615,30.641884,9.969439
1.0,10.230218,15.322615,,0.98900825,8.689954424337508,1.0,7.914658,92.0,0.11,11.690444,92.0,7.914658,,92,1.0,,96.47771453857422,10.473362,0.35353535,-835.1912,38.559887,0.035353538,1840,1.0,15.322615,30.64523,9.958509
0.24935794,10.206445,15.322615,,0.98900825,8.803682390337821,0.24381089,2.00068,22.668612,0.11,10.875474,22.668612,8.0193205,,93,0.24935794,,98.89563131332397,10.474444,0.33333334,-716.398,31.964195,0.033333335,1860,1.0227515,15.322615,29.963516,9.947699
1.1818452,10.183917,15.322615,,0.98900825,8.8855911831448,0.9997003,9.546749,92.14699,0.11,9.235332,92.14699,8.088852,,94,1.1818452,,100.85155010223389,10.45306,0.33333334,-708.63043,35.468964,0.033333335,1880,1.1821995,15.322615,25.922215,9.937003
0.12381021,10.161836,15.322615,,0.98900825,8.88277163593019,0.12379604,0.9799169,2.4659478e-08,0.11,15.615002,11.760624,8.086138,,95,0.1238102,,103.00462698936462,10.50606,0.37373737,-925.1556,31.62164,0.037373737,1900,1.0001144,15.322615,30.641722,9.926421
0.49304876,10.138623,15.322615,,0.98900825,8.714278643056954,0.42725846,4.0793605,8.1941456e-23,0.11,10.323321,40.450035,7.933405,,96,0.49304873,,104.90029811859131,10.49501,0.2929293,-508.89758,30.635424,0.02929293,1920,1.1539824,15.322615,26.556063,9.91595
5.868262e-17,10.119929,15.322615,,0.98900825,9.14793800187089,5.849931e-17,4.6445633e-16,,0.11,11.086475,5.674405e-15,8.325308,,97,5.868272e-17,,106.72158980369568,10.495192,0.41414142,-1164.1602,30.54945,0.04141414,1940,1.0031352,15.322615,30.54945,9.905586
2.069313,10.094429,15.322615,,0.98900825,8.36726764870594,2.0693123,15.770139,202.79262,0.11,4.597923,202.79262,7.6209536,,98,2.0693128,,108.26558756828308,10.424864,0.3939394,-1020.1949,46.41536,0.039393943,1960,1.0000002,15.322615,30.645222,9.89533
1.0902926,10.071246,15.322615,,0.98900825,8.567202465530281,0.96929806,8.518483,95.32353,0.11,12.685554,95.32353,7.799247,,99,1.0902927,,109.46349883079529,10.448977,0.37373737,-888.2721,35.762875,0.037373737,1980,1.124827,15.322615,27.244392,9.885178
0.6925664,10.049475,15.322615,,0.98900825,8.665830073800553,0.6744255,5.281296,0.00093658397,0.11,13.01357,67.417496,7.894241,,100,0.69256634,,110.58748149871826,10.472634,0.3939394,-999.59106,35.123814,0.039393943,2000,1.0268983,15.322615,29.842518,9.875128
0.20080602,10.0259495,15.322615,,0.98900825,8.425458367734922,0.19468361,1.5306591,0.6284076,0.11,11.740876,19.653,7.6733155,,101,0.20080604,,111.70423865318298,10.480621,0.41414142,-1118.0033,31.241537,0.04141414,2020,1.0314481,15.322615,29.710878,9.865177
0.0055724927,10.001464,15.322615,,0.98900825,8.263386074708908,0.005570875,0.041952733,0.5682292,0.11,11.908961,0.5682292,7.528513,,102,0.0055724923,,113.0094723701477,10.486672,0.43434343,-1243.3978,30.67829,0.043434344,2040,1.0002903,15.322615,30.636337,9.855325
0.86136377,9.976465,15.322615,,0.98900825,8.15249913973053,0.8558401,6.397539,88.14968,0.11,10.079201,88.14968,7.426565,,103,0.86136377,,114.01793074607849,10.473109,0.43434343,-1231.1846,36.84625,0.043434344,2060,1.0064541,15.322615,30.44871,9.845569
1.1566001e-09,9.951379,15.322615,,0.98900825,8.094497085524532,1.1560373e-09,8.521154e-09,1.2022787e-07,0.11,15.057091,1.2022787e-07,7.367387,,104,1.1566001e-09,,115.9614667892456,10.513616,0.47474748,-1514.9529,30.630318,0.04747475,2080,1.0004869,15.322615,30.630318,9.835907
0.9999989,9.9242935,15.322615,,0.98900825,7.802342638400013,0.9999989,7.1075096,104.999886,0.11,15.558439,104.999886,7.1075172,,105,0.9999989,,117.75774264335632,10.552183,0.47474748,-1500.3322,37.75274,0.04747475,2100,1.0,15.322615,30.64523,9.826337
9.943592e-11,9.897196,15.322615,,0.98900825,7.744460019285016,9.920053e-11,7.012265e-10,1.0515227e-08,0.11,10.70268,1.0515227e-08,7.0519133,,106,9.943591e-11,,119.08234906196594,10.550753,0.5151515,-1813.5979,30.57269,0.05151515,2120,1.0023727,15.322615,30.57269,9.816858
0.9999999,9.867535,15.322615,,0.98900825,7.383866126785838,0.9999999,6.723436,106.999985,0.11,11.95335,106.999985,6.723437,,107,0.9999999,,120.20704531669617,10.55456,0.5151515,-1796.493,37.368664,0.05151515,2140,1.0,15.322615,30.64523,9.807468
2.1191401e-12,9.838666,15.322615,,0.98900825,7.419075139711159,2.0691144e-12,1.42492355e-11,5.469733e-12,0.11,11.89563,2.2339741e-10,6.74969,,108,2.1191401e-12,,121.31289887428284,10.5641775,0.5555556,-2138.713,29.9218,0.05555556,2160,1.0241773,15.322615,29.9218,9.798166
1.0000002,9.805538,15.322615,,0.98900825,6.833694537215974,1.0000002,6.2278805,109.00002,0.11,7.460906,109.00002,6.2278795,,109,1.0000002,,122.47109794616699,10.526575,0.5555556,-2118.9802,36.873108,0.05555556,2180,1.0,15.322615,30.64523,9.78895
0.24183378,9.774347,15.322615,,0.98900825,7.001416094269185,0.24149455,1.541653,26.564388,0.11,9.511583,26.564388,6.374516,,110,0.24183378,,123.7787036895752,10.5146,0.53535354,-1918.8053,32.143898,0.053535353,2200,1.0014046,15.322615,30.602243,9.779818
1.10408,9.744387,15.322615,,0.98900825,7.081927932167629,0.92979646,7.105466,100.923584,0.11,15.703317,100.923584,6.448658,,111,1.10408,,124.91659307479858,10.554329,0.53535354,-1901.3357,32.91322,0.053535353,2220,1.1874427,15.322615,25.807755,9.770767
0.06434031,9.71592,15.322615,,0.98900825,7.19986925547593,0.06432594,0.40070578,1.3914034e-11,0.11,12.615701,7.204506,6.5560713,,112,0.0643403,,126.09856009483337,10.57121,0.57575756,-2249.0422,31.039097,0.05757576,2240,1.0002232,15.322615,30.638391,9.761799
1.0411525,9.683898,15.322615,,0.98900825,6.696037817143832,0.9825605,6.356396,110.81909,0.11,13.515139,110.81909,6.097587,,113,1.0411525,,127.34565544128418,10.589004,0.57575756,-2228.9778,35.27703,0.05757576,2260,1.059632,15.322615,28.920635,9.75291
7.78606e-09,9.652003,15.322615,,0.98900825,6.640124769489407,7.741894e-09,4.7090374e-08,8.8256155e-07,0.11,13.698115,8.8256155e-07,6.0477524,,114,7.786061e-09,,128.61868739128113,10.614054,0.61616164,-2605.3743,30.471394,0.061616164,2280,1.0057049,15.322615,30.471394,9.7441
1.0000001,9.616708,15.322615,,0.98900825,6.149657519095056,1.0000001,5.5931587,115.00001,0.11,10.011406,115.00001,5.5931582,,115,1.0000001,,129.8838460445404,10.600154,0.61616164,-2582.5906,36.238388,0.061616164,2300,1.0,15.322615,30.64523,9.735366
0.45554596,9.583445,15.322615,,0.98900825,6.31857783051104,0.44068775,2.6273592,51.094833,0.11,13.211485,51.094833,5.7581134,,116,0.45554593,,131.12403392791748,10.620058,0.5959596,-2360.9282,32.273056,0.05959596,2320,1.033716,15.322615,29.645697,9.726707
1.30286,9.551584,15.322615,,0.98900825,6.435222128986988,1.0287787,7.602124,114.916245,0.11,4.4678383,114.916245,5.8557415,,117,1.30286,,132.38850903511047,10.562212,0.5959596,-2340.6704,31.800549,0.05959596,2340,1.2664143,15.322615,24.198423,9.718123
0.016261538,9.520779,15.322615,,0.98900825,6.497430671335545,0.016255341,0.090954386,1.2860582e-10,0.11,9.905035,1.9181304,5.916515,,118,0.016261538,,133.47348976135254,10.556389,0.6363636,-2722.249,30.724504,0.06363636,2360,1.0003812,15.322615,30.63355,9.709613
0.9823582,9.486467,15.322615,,0.98900825,5.970567533649209,0.9664891,5.3444514,114.996445,0.11,5.2801967,114.996445,5.4379005,,119,0.9823582,,134.88065671920776,10.503818,0.6363636,-2699.2886,35.494633,0.06363636,2380,1.0164194,15.322615,30.15018,9.701174
1.000001,9.4528055,15.322615,,0.98900825,5.97970194873413,0.70710677,7.0797215,,0.11,12.409217,60.00003,5.446944,,120,1.000001,,136.12867212295532,10.517166,0.47474748,-1328.5021,28.74915,0.04747475,2400,1.414215,15.322615,21.669428,9.692806
0.9657019,9.432628,15.322615,,0.98900825,7.709536397612268,0.6795078,7.1428776,1.4030374e-09,0.11,2.9756658,60.383255,7.011288,,121,0.9657019,,137.36580204963684,10.453312,0.43434343,-1078.4376,28.706127,0.043434344,2420,1.4211786,15.322615,21.56325,9.684507
1.1601838,9.415778,15.322615,,0.98900825,8.10997688676702,0.7193267,9.372375,,0.11,8.549791,60.44888,7.3770213,,122,1.1601838,,138.6064190864563,10.436017,0.33333334,-644.3877,28.372753,0.033333335,2440,1.6128747,15.322615,19.000378,9.676276
0.950754,9.404308,15.322615,,0.98900825,8.794600728047783,0.63583755,7.816961,7.229623e-05,0.11,8.275872,60.33191,8.004973,,123,0.950754,,140.00291347503662,10.418181,0.3131313,-583.39844,28.31163,0.031313132,2460,1.4952781,15.322615,20.494669,9.668114
0.68945384,9.39453,15.322615,,0.98900825,9.00062401499575,0.51792294,5.2033563,,0.11,9.639214,60.868862,8.191745,,124,0.6894539,,141.29499077796936,10.410272,0.41414142,-951.04645,28.224281,0.04141414,2480,1.3311901,15.322615,23.020926,9.660016
1.7237656,9.380713,15.322615,,0.98900825,8.416207603521515,0.7993037,13.710249,2.828095e-09,0.11,1.010201,60.3307,7.6674814,,125,1.7237657,,142.51908540725708,10.331787,0.35353535,-693.26776,27.920326,0.035353538,2500,2.1565843,15.322615,14.210077,9.651984
1.2877398,9.369422,15.322615,,0.98900825,8.746889570138174,0.75084925,9.865386,3.488224e-09,0.11,3.6407928,61.737434,7.957999,,126,1.2877398,,143.73098397254944,10.282435,0.3939394,-843.7898,27.733864,0.039393943,2520,1.7150444,15.322615,17.868477,9.644015
1.0734643,9.355809,15.322615,,0.98900825,8.393879681651253,0.71073556,7.2181334,,0.11,12.78084,63.49535,7.640641,,127,1.0734642,,145.1747796535492,10.3026905,0.5151515,-1532.4779,27.508196,0.05151515,2540,1.5103567,15.322615,20.290062,9.63611
0.052423827,9.335093,15.322615,,0.98900825,7.358083259818703,0.04539243,0.3736483,3.9822758e-18,0.11,-2.6533115,5.784072,6.7040606,,128,0.052423827,,146.46630001068115,10.200581,0.45454547,-1132.7466,26.908558,0.045454547,2560,1.1549023,15.322615,26.53491,9.628267
1.0232853,9.318673,15.322615,,0.98900825,7.9259034447860905,0.9738032,7.3806043,125.49553,0.11,5.1620116,125.49553,7.217038,,129,1.0232853,,147.7527937889099,10.154198,0.45454547,-1123.8881,36.543953,0.045454547,2580,1.0508132,15.322615,29.163347,9.620485
1.0345892,9.302452,15.322615,,0.98900825,7.920192339592958,0.698414,7.4588294,64.068275,0.11,11.854888,64.10491,7.209831,,130,1.0345892,,148.9560387134552,10.165225,0.45454547,-1115.1196,28.146324,0.045454547,2600,1.4813408,15.322615,20.687494,9.612763
0.80826074,9.285877,15.322615,,0.98900825,7.828323488108245,0.54036707,6.3373623,,0.11,10.103235,61.966064,7.1312494,,131,0.80826074,,150.40865063667297,10.163632,0.37373737,-735.60706,26.825396,0.037373737,2620,1.4957623,15.322615,20.488033,9.605101
0.99700326,9.274829,15.322615,,0.98900825,8.595538422916983,0.6940306,5.42848,,0.11,6.700504,64.87077,7.8275294,,132,0.9970032,,151.74766850471497,10.135098,0.6363636,-2495.371,26.761137,0.06363636,2640,1.4365407,15.322615,21.332657,9.597496
1.0684044,9.247645,15.322615,,0.98900825,6.201442864778899,0.6961985,6.492136,2.3627763e-06,0.11,-49.30017,65.71621,5.6593437,,133,1.0684044,,153.057110786438,9.686847,0.57575756,-1928.4532,26.461319,0.05757576,2660,1.5346261,15.322615,19.969183,9.589949
0.7923317,9.224283,15.322615,,0.98900825,6.718214294341633,0.5384385,4.987735,1.2088997,0.11,14.397394,56.152992,6.117001,,134,0.7923317,,154.36900877952576,9.721161,0.5555556,-1751.722,25.813068,0.05555556,2680,1.4715362,15.322615,20.825333,9.582458
0.98470074,9.201983,15.322615,,0.98900825,6.8250824506574315,0.6236809,6.3837447,0.003459759,0.11,11.792517,62.797634,6.213892,,135,0.9847008,,155.81493020057678,9.734135,0.53535354,-1587.3342,25.793543,0.053535353,2700,1.5788536,15.322615,19.409798,9.575023
0.6622953,9.181008,15.322615,,0.98900825,6.97996429541174,0.4381514,5.4967747,,0.11,4.6503444,45.278564,6.349312,,136,0.6622952,,157.16392540931702,9.695545,0.2929293,-532.0139,25.770588,0.02929293,2720,1.5115671,15.322615,20.273813,9.567642
1.2981111,9.173859,15.322615,,0.98900825,9.015893299264592,0.62964755,10.65659,44.106945,0.11,-9.808063,45.08682,8.201555,,137,1.298111,,158.48601818084717,9.550161,0.3131313,-561.41376,25.52103,0.031313132,2740,2.061647,15.322615,14.864441,9.560317
1.5389259,9.167132,15.322615,,0.98900825,9.05517328243098,0.6468294,12.244791,4.539873e-12,0.11,8.671926,45.446613,8.245542,,138,1.5389259,,159.80795907974243,9.544793,0.35353535,-652.4002,25.125357,0.035353538,2760,2.3791835,15.322615,12.880566,9.553044
1.2170042,9.158247,15.322615,,0.98900825,8.713210590544058,0.7137203,7.1293006,,0.11,6.840111,68.7252,7.9320526,,139,1.2170041,,161.27426266670227,9.5279665,0.5959596,-2032.0475,25.101404,0.05959596,2780,1.7051554,15.322615,17.972103,9.545824
1.1756223,9.135824,15.322615,,0.98900825,6.5995877319531004,0.702831,6.6406054,2.8352126e-06,0.11,-19.40048,66.682945,6.0190673,,140,1.1756223,,162.62530660629272,9.321499,0.61616164,-2195.2114,24.961468,0.061616164,2800,1.6726958,15.322615,18.320862,9.538655
0.50835896,9.110732,15.322615,,0.98900825,6.151973722008275,0.34912992,3.8390958,,0.11,11.254538,46.396767,5.5978413,,141,0.50835896,,164.00690269470215,9.335119,0.41414142,-856.4757,24.885576,0.04141414,2820,1.4560739,15.322615,21.04648,9.531538
0.12639816,9.0989685,15.322615,,0.98900825,8.18158671382369,0.09906804,0.8541154,8.709334e-28,0.11,-6.433681,13.839928,7.4403467,,142,0.12639816,,165.29650950431824,9.220275,0.4949495,-1260.1051,24.873158,0.04949495,2840,1.2758722,15.322615,24.019043,9.52447
1.0717301,9.083207,15.322615,,0.98900825,7.517315709205155,0.9585824,7.325839,136.46472,0.11,5.883191,136.46472,6.8450747,,143,1.0717301,,166.80669379234314,9.190822,0.4949495,-1251.2177,34.735703,0.04949495,2860,1.1180365,15.322615,27.409864,9.517453
1.0728168,9.068117,15.322615,,0.98900825,7.582916068724964,0.6860506,7.3649096,68.34598,0.11,14.613707,70.3163,6.910201,,144,1.0728168,,167.99314403533936,9.227002,0.4949495,-1242.3978,26.962084,0.04949495,2880,1.5637577,15.322615,19.597174,9.510485
0.6744411,9.052738,15.322615,,0.98900825,7.508823623357893,0.46278685,3.6737,,0.11,12.165536,47.506363,6.8381567,,145,0.6744411,,169.30472087860107,9.2465515,0.6363636,-2309.5156,24.701792,0.06363636,2900,1.4573472,15.322615,21.028091,9.503564
0.8146992,9.028534,15.322615,,0.98900825,6.050478440159338,0.4775975,6.5781517,,0.11,-0.48429936,48.08217,5.5189056,,146,0.81469905,,170.61078119277954,9.177091,0.33333334,-595.40845,24.543173,0.033333335,2920,1.7058277,15.322615,17.965021,9.496691
1.1608503,9.02124,15.322615,,0.98900825,8.7512862697104,0.5826727,8.887187,3.4237353e-11,0.11,-28.951593,48.116573,7.9563975,,147,1.1608502,,172.0933747291565,8.915832,0.3939394,-753.90875,24.269136,0.039393943,2940,1.9922851,15.322615,15.381949,9.489865
1.6580849,9.012108,15.322615,,0.98900825,8.4186639650324,0.5971147,13.185153,1.0803829e-09,0.11,9.088199,36.573162,7.669667,,148,1.6580849,,173.36776471138,8.917147,0.35353535,-631.64526,24.221209,0.035353538,2960,2.776828,15.322615,11.036056,9.483086
1.0939509,9.00478,15.322615,,0.98900825,8.699139674475182,0.56873643,8.089969,4.1187343e-31,0.11,12.13956,49.070923,7.920173,,149,1.0939507,,174.66659331321716,8.942167,0.43434343,-899.37006,24.022182,0.043434344,2980,1.9234757,15.322615,15.932215,9.476352
0.8841262,8.993949,15.322615,,0.98900825,8.102407032599812,0.48597658,6.929183,2.9243487e-20,0.11,7.7184005,49.28281,7.3802757,,150,0.8841261,,176.05486059188843,8.933762,0.37373737,-676.30414,23.77391,0.037373737,3000,1.8192773,15.322615,16.844727,9.469663
0.8529592,8.986418,15.322615,,0.98900825,8.630361662222155,0.49041152,6.136794,,0.11,16.423111,49.798637,7.856737,,151,0.8529593,,177.66816449165344,8.981959,0.45454547,-979.2524,23.756363,0.045454547,3020,1.7392725,15.322615,17.619568,9.463017
1.0772659,8.975101,15.322615,,0.98900825,7.976969947018713,0.56755435,7.383789,1.7469925e-11,0.11,3.8490345,49.870567,7.2663617,,152,1.0772659,,179.14325499534607,8.946587,0.4949495,-1184.3097,23.529139,0.04949495,3040,1.898084,15.322615,16.14535,9.456417
1.11709,8.961525,15.322615,,0.98900825,7.5746187500581765,0.5664005,7.891266,0.81927454,0.11,15.895993,50.347797,6.8978043,,153,1.11709,,180.4479455947876,8.991663,0.47474748,-1066.4976,23.429382,0.04747475,3060,1.9722615,15.322615,15.538116,9.44986
1.197334,8.948606,15.322615,,0.98900825,7.666442494889862,0.5196461,9.837553,,0.11,9.344183,38.03642,6.971943,,154,1.1973339,,182.38147068023682,8.993861,0.3131313,-540.14124,23.137665,0.031313132,3080,2.3041334,15.322615,13.300111,9.443345
0.5266144,8.943597,15.322615,,0.98900825,8.983545962926836,0.32526776,4.368573,0.043834627,0.11,-7.3231606,38.691525,8.172283,,155,0.5266144,,183.97137331962585,8.889129,0.2929293,-516.2594,23.296852,0.02929293,3100,1.6190182,15.322615,18.92828,9.4368725
1.0612452,8.939492,15.322615,,0.98900825,9.120316188600201,0.26530477,15.449494,,0.11,11.974106,10.397765,8.30328,5.387011e-37,156,1.0612452,,185.63485383987427,8.905594,-0.07070707,-1833.4019,23.110613,-0.0070707067,3120,4.000098,15.322615,7.661119,9.430442
1.1249858,8.976869,15.322615,,0.98900825,16.443486558084736,0.39822406,12.681693,18.285439,0.11,-47.971874,25.51361,14.807597,0.072353005,157,1.1249858,,187.27606844902039,8.543514,-0.01010101,-1382.8566,23.529533,-0.001010101,3140,2.8250072,15.322615,10.847841,9.424052
1.16785,8.985761,15.322615,,0.98900825,11.407425853165309,0.455671,11.4065695,25.65625,0.11,11.199834,30.918436,10.3817425,30.918436,158,1.16785,,188.3879463672638,8.560679,0.01010101,-1248.045,23.363707,0.001010101,3160,2.5629237,15.322615,11.957137,9.418163
0.85785526,8.991658,15.322615,,0.98900825,10.870215569819354,0.3428138,10.828879,3.763479e-08,0.11,10.477793,26.406523,9.923543,4.1573203e-09,159,0.8578552,,189.56703996658325,8.573231,-0.030303031,-1500.3684,23.075243,-0.0030303032,3180,2.5023942,15.322615,12.246364,9.590574
0.9374334,9.006908,15.322615,,0.98900825,12.668701542169881,0.5130765,6.295865,,0.11,15.636875,51.76055,11.431663,,160,0.9374335,,190.84208869934082,8.616177,0.5151515,-1310.5709,23.068623,0.05151515,3200,1.8270833,15.322615,16.772758,9.584305
1.1419702,8.992645,15.322615,,0.98900825,7.348047657935323,0.4626051,10.30976,,0.11,-60.343445,31.908533,6.7105865,3.407012e-34,161,1.1419702,,192.07235550880432,8.186803,0.09090909,-842.99274,22.723953,0.00909091,3220,2.4685638,15.322615,12.414194,9.578074
1.4119285,8.991787,15.322615,,0.98900825,9.741471773587612,0.6509001,8.582809,,0.11,-60.34964,53.363556,8.853611,,162,1.4119285,,193.5260112285614,7.764046,0.57575756,-1730.0807,22.710285,0.05757576,3240,2.1691937,15.322615,14.127475,9.571882
0.66219056,8.975371,15.322615,,0.98900825,6.922966148287497,0.36283666,5.8392963,,0.11,-60.355793,40.421844,6.316095,,163,0.6621907,,194.78165483474731,7.347604,0.17171717,-602.87854,22.630854,0.017171716,3260,1.825038,15.322615,16.791557,9.565728
0.7548839,8.973424,15.322615,,0.98900825,9.519611733659634,0.435083,4.883415,,0.11,-60.361908,52.06057,8.655991,,164,0.7548839,,196.0589349269867,6.93235,0.53535354,-1432.413,22.546022,0.053535353,3280,1.7350342,15.322615,17.662607,9.559612
0.82890224,8.958666,15.322615,,0.98900825,7.171619640593251,0.4780279,4.8581977,2.2659785e-26,0.11,-49.902668,54.426437,6.538176,,165,0.82890224,,197.3212308883667,6.585943,0.5959596,-1870.1278,22.531301,0.05959596,3300,1.7340039,15.322615,17.673103,9.553534
1.5342978,8.939909,15.322615,,0.98900825,6.415094115217457,0.5162339,12.195358,,0.11,9.312889,32.87971,5.8451047,,166,1.534298,,198.77004432678223,6.6007814,0.35353535,-617.81573,22.506332,0.035353538,3320,2.9720984,15.322615,10.310974,9.547491
0.61859477,8.933596,15.322615,,0.98900825,8.669539113232542,0.35694784,4.993957,0.00268604,0.11,-18.71932,41.228096,7.885641,,167,0.61859477,,200.07336354255676,6.4516683,0.33333334,-575.0619,22.67718,0.033333335,3340,1.7330116,15.322615,17.683222,9.541485
1.1422492,8.928938,15.322615,,0.98900825,8.950758308651308,0.51067835,8.747551,5.5274016e-28,0.11,11.981565,41.412796,8.151039,,168,1.1422492,,201.35598731040955,6.482004,0.3939394,-718.0526,22.448462,0.039393943,3360,2.2367294,15.322615,13.700911,9.535515
1.15608,8.921477,15.322615,,0.98900825,8.4274390509596,0.41744617,11.32141,,0.11,-0.53497875,27.658575,7.668185,27.658575,169,1.15608,,202.74698519706726,6.440674,0.01010101,-1291.8986,22.387022,0.001010101,3380,2.769411,15.322615,11.065612,9.52958
0.89583534,8.925824,15.322615,,0.98900825,10.625122001800342,0.32841453,11.141848,,0.11,-60.397842,24.21225,9.660405,3.819784e-09,170,0.8958353,,204.23051929473877,6.0479765,-0.030303031,-1551.536,22.376434,-0.0030303032,3400,2.7277577,15.322615,11.234587,9.675251
