IWMean,ReturnMean,ReturnMax,IWMin,ReturnStepMax,URet,IWNorm2,MISE,IWLastEpisode,LQGsigma,DenMISELogLast,IWMax,ReturnLastEpisode,IWFirstEpisode,Iteration,IWNorm1,ReturnMin,TimeElapsed,DenMISEMeanLog,LQGmu1,target_sum_log_mean,Bound,LQGmu01,TimestepsSoFar,SqrtESSClassic,ReturnAbsMax,ExplorationBonus,DenMISELogFirst
1.1142523,8.941385,15.322615,,0.98900825,12.858739822227271,0.4463912,10.012776,,0.11,10.904001,33.79108,11.586681,,171,1.1142523,,205.64736819267273,6.0754924,0.11111111,-787.4314,22.289852,0.011111111,3420,2.4961343,15.322615,12.277076,9.669386
1.0787666,8.941945,15.322615,,0.98900825,9.920935216382116,0.44338036,9.642638,0.028516268,0.11,-3.9977264,34.234818,9.03773,,172,1.0787666,,207.00362968444824,6.0170927,0.13131313,-714.8351,22.238035,0.013131313,3440,2.43305,15.322615,12.595397,9.663554
1.0,8.9419985,15.322615,,0.98900825,9.831268464060248,0.44721362,8.524249,,0.11,13.764994,34.600002,8.951219,,173,1.0,,208.18029689788818,6.0618453,0.25252524,-511.73547,22.229214,0.025252525,3460,2.2360678,15.322615,13.704965,9.657758
0.9936786,8.939663,15.322615,,0.98900825,9.375238866443912,0.2484261,14.466252,,0.11,10.44366,10.872101,8.535602,4.316482e-37,174,0.9936786,,209.6197054386139,6.0865364,-0.07070707,-1827.8213,22.127758,-0.0070707067,3480,3.9998963,15.322615,7.661506,9.651994
1.0385536,8.972883,15.322615,,0.98900825,16.34614482744191,0.3353995,13.086194,20.467161,0.11,-44.77804,21.816757,14.753297,3.9321324e-09,175,1.0385536,,211.090802192688,5.7956934,-0.030303031,-1516.3704,22.98303,-0.0030303032,3500,3.0964673,15.322615,9.896836,9.646263
1.0462731,8.992354,15.322615,,0.98900825,13.718436113735414,0.31926203,13.16322,19.082132,0.11,13.668633,19.509258,12.399679,3.954606e-09,176,1.0462732,,212.52093315124512,5.840364,-0.030303031,-1507.6603,22.51437,-0.0030303032,3520,3.2771616,15.322615,9.35115,9.640565
1.1982685e-11,9.003294,15.322615,,0.98900825,12.075733174738644,8.603221e-12,6.520548e-11,,0.11,14.821639,1.248611e-09,10.928658,,177,1.1982685e-11,,214.01036047935486,5.8911138,0.67676765,-2631.333,22.002388,0.06767677,3540,1.3928138,15.322615,22.002388,9.634899
1.1982682e-11,8.982434,15.322615,,0.98900825,5.7843302910464285,8.60322e-12,6.5205466e-11,,0.11,-60.443825,1.255666e-09,5.2903357,,178,1.1982681e-11,,215.25564742088318,5.5128436,0.67676765,-2618.359,22.002392,0.06767677,3560,1.3928136,15.322615,22.002392,9.629266
1.1743265,8.958984,15.322615,,0.98900825,5.257468979079466,1.1743265,5.6189113,210.20445,0.11,15.938083,210.20445,4.784795,,179,1.1743265,,216.55868268013,5.5655136,0.6969697,-2810.2654,36.26414,0.06969697,3580,1.0,15.322615,30.64523,9.623663
9.7370494e-11,8.93531,15.322615,,0.98900825,5.1532293452856575,9.734469e-11,4.5742096e-10,1.7522044e-08,0.11,10.029073,1.7522044e-08,4.697714,,180,9.7370494e-11,,217.88924026489258,5.5890865,0.7373737,-3234.978,30.637106,0.073737375,3600,1.0002651,15.322615,30.637106,9.618093
0.9999884,8.909577,15.322615,,0.98900825,4.69884516322834,0.9999884,4.2775683,180.9979,0.11,13.956635,180.9979,4.277618,,181,0.9999884,,219.52967715263367,5.629806,0.7373737,-3216.9998,34.9228,0.073737375,3620,1.0,15.322615,30.64523,9.612552
0.37799156,8.883203,15.322615,,0.98900825,4.515603143491889,0.37530226,1.6177368,0.093326636,0.11,13.08138,68.30382,4.1095095,,182,0.3779916,,220.98986983299255,5.6690784,0.7171717,-2976.6252,32.04493,0.07171717,3640,1.0071658,15.322615,30.427195,9.607042
0.010017291,8.858826,15.322615,,0.98900825,4.859005686454001,0.010007349,0.041167825,4.2881855e-08,0.11,13.483131,1.8313439,4.422218,,183,0.010017291,,222.60096645355225,5.708085,0.75757575,-3412.9282,30.655983,0.07575758,3660,1.0009935,15.322615,30.614815,9.6015625
0.23910466,8.832646,15.322615,,0.98900825,4.44080751288214,0.23013227,1.1432695,2.952341e-25,0.11,9.778454,42.310818,4.041745,,184,0.23910466,,224.0571939945221,5.72484,0.67676765,-2533.3452,30.638538,0.06767677,3680,1.038988,15.322615,29.495268,9.596113
7.834584e-17,8.811801,15.322615,,0.98900825,5.472047627347802,7.8311425e-17,3.1665625e-16,,0.11,12.761206,1.4487614e-14,4.9763002,,185,7.8346015e-17,,225.68008708953857,5.7586517,0.7979798,-3863.8838,30.6317,0.079797976,3700,1.0004417,15.322615,30.6317,9.590693
1.0,8.782499,15.322615,,0.98900825,3.68984819631045,1.0,3.3617146,186.0,0.11,5.98334,186.0,3.3617148,,186,1.0,,227.08495831489563,5.7544975,0.7979798,-3843.0498,34.006943,0.079797976,3720,1.0,15.322615,30.64523,9.585302
0.33167493,8.752495,15.322615,,0.98900825,3.4776965400287154,0.33144683,1.0520191,61.980545,0.11,13.745055,61.980545,3.1717074,,187,0.33167493,,228.4588544368744,5.795602,0.8181818,-4078.1985,31.676172,0.081818186,3740,1.0006882,15.322615,30.624153,9.579941
0.022509037,8.721867,15.322615,,0.98900825,3.2858534504206283,0.022496725,0.07566722,2.9969154e-08,0.11,13.769454,4.2293835,2.9943,,188,0.022509037,,229.96796131134033,5.8342338,0.7777778,-3557.4568,30.704134,0.07777778,3760,1.0005473,15.322615,30.628468,9.574607
0.92876446,8.694332,15.322615,,0.98900825,3.8709422095665733,0.90701723,3.2638521,171.37582,0.11,8.629857,171.37582,3.5178907,,189,0.92876446,,231.40380930900574,5.843868,0.7777778,-3538.5615,33.191517,0.07777778,3780,1.0239767,15.322615,29.927664,9.569302
0.007313201,8.667852,15.322615,,0.98900825,4.0205527034926725,0.0073098135,0.021898521,3.047793e-23,0.11,13.636745,1.3888644,3.6631954,,190,0.007313201,,232.76447820663452,5.8831453,0.83838385,-4275.538,30.652931,0.08383839,3800,1.0004635,15.322615,30.631033,9.564025
5.9865662e-18,8.637806,15.322615,,0.98900825,3.205424394444979,5.9831707e-18,1.7534699e-17,1.1427854e-15,0.11,9.390632,1.1427854e-15,2.9289708,,191,5.986757e-18,,234.1444230079651,5.8963246,0.8787879,-4803.545,30.626873,0.087878786,3820,1.0005994,15.322615,30.626873,9.558776
0.99999857,8.6041155,15.322615,,0.98900825,2.395532430073203,0.99999857,2.1692128,191.99973,0.11,10.845678,191.99973,2.169216,,192,0.99999857,,235.57884097099304,5.916907,0.8787879,-4778.443,32.81444,0.087878786,3840,1.0,15.322615,30.64523,9.553554
1.3192323e-09,8.570129,15.322615,,0.98900825,2.238615666464496,1.3191299e-09,2.6973954e-09,2.5459207e-07,0.11,9.896792,2.5459207e-07,2.0446613,,193,1.3192322e-09,,236.96722984313965,5.935953,0.9191919,-5337.712,30.642855,0.09191919,3860,1.0000775,15.322615,30.642855,9.548359
1.0000004,8.532639,15.322615,,0.98900825,1.4297554270593256,1.0000004,1.2968957,194.00006,0.11,13.7828045,194.00006,1.2968953,,194,1.0000004,,238.30063104629517,5.971258,0.9191919,-5310.1,31.942125,0.09191919,3880,1.0,15.322615,30.64523,9.543191
9.969304e-18,8.496215,15.322615,,0.98900825,1.5733894455645907,9.969284e-18,1.29291465e-17,4.126414e-21,0.11,6.2801385,1.9440103e-15,1.4301147,,195,9.969499e-18,,239.67286157608032,5.971282,0.97979796,-6223.8296,30.644567,0.0979798,3900,1.0000216,15.322615,30.644567,9.53805
1.0000001,8.455159,15.322615,,0.98900825,0.48078290884692987,1.0000001,0.44934183,196.00003,0.11,4.9407983,196.00003,0.44934174,,196,1.0000001,,241.17629599571228,5.9609356,0.97979796,-6192.0234,31.094572,0.0979798,3920,1.0,15.322615,30.64523,9.532934
0.10378625,8.414792,15.322615,,0.98900825,0.5537723986726284,0.102884136,0.22502208,,0.11,7.3313093,20.26739,0.50299585,,197,0.10378625,,242.61368823051453,5.9663477,0.85858583,-4387.647,30.60388,0.08585858,3940,1.0087683,15.322615,30.378859,9.527845
1.2628983,8.383949,15.322615,,0.98900825,2.5470603688648503,1.0243413,5.545778,,0.11,3.8754005,195.48993,2.307737,,198,1.2628983,,243.99697589874268,5.951248,0.7171717,-2757.3235,30.402233,0.07171717,3960,1.2328882,15.322615,24.856455,9.522782
0.06686747,8.363513,15.322615,,0.98900825,4.754283821409974,0.06602444,0.08683311,,0.11,-7.62143,13.137778,4.3172545,,199,0.06686747,,245.31364512443542,5.882709,0.93939394,-5477.8506,30.345703,0.093939394,3980,1.0127685,15.322615,30.25887,9.517744
1.022512,8.329098,15.322615,,0.98900825,1.6100950294232104,0.9329989,2.346529,1.4423192e-16,0.11,-14.109042,185.66469,1.4803753,,200,1.022512,,246.88014364242554,5.7780857,0.85858583,-4323.2725,30.309006,0.08585858,4000,1.0959412,15.322615,27.962477,9.512732
0.062964745,8.298727,15.322615,,0.98900825,2.4493365643620337,0.06193648,0.081805825,2.318466e-27,0.11,8.616703,12.448009,2.224577,,201,0.06296475,,248.19239830970764,5.790961,0.93939394,-5423.6934,30.22657,0.093939394,4020,1.016602,15.322615,30.144764,9.507744
1.4109341,8.264146,15.322615,,0.98900825,1.4383727150390784,1.063471,6.665575,,0.11,2.0938685,195.65443,1.3132511,,202,1.4109342,,249.5709822177887,5.768023,0.6969697,-2524.8042,29.763968,0.06969697,4040,1.3267256,15.322615,23.098392,9.502781
0.015989693,8.245613,15.322615,,0.98900825,4.962084864881186,0.015453549,0.07982104,2.4567493e-13,0.11,-22.260727,3.1361258,4.502131,,203,0.015989693,,251.10413002967834,5.630181,0.65656567,-2174.5974,29.697498,0.065656565,4060,1.0346938,15.322615,29.617678,9.497843
0.93596506,8.230664,15.322615,,0.98900825,5.717112708417032,0.9203365,4.8600626,187.72296,0.11,7.675313,187.72296,5.1959977,,204,0.9359651,,252.44695591926575,5.635395,0.65656567,-2163.8743,34.99358,0.065656565,4080,1.0169815,15.322615,30.133518,9.492929
0.53430814,8.216487,15.322615,,0.98900825,5.852948980179123,0.4810873,2.7781768,8.109395,0.11,7.5514927,98.240875,5.3242283,,205,0.5343082,,253.81113362312317,5.6431355,0.65656567,-2153.2717,30.370926,0.065656565,4100,1.1106262,15.322615,27.592749,9.488039
0.090912774,8.2013,15.322615,,0.98900825,5.585130986071139,0.08370362,0.26659083,,0.11,11.002587,17.17794,5.088104,,206,0.090912774,,255.1482846736908,5.666473,0.83838385,-3955.8228,28.48173,0.08383839,4120,1.0861272,15.322615,28.21514,9.483172
0.5764749,8.174965,15.322615,,0.98900825,3.0081344378650727,0.49806887,1.6006345,101.85079,0.11,-9.802351,101.85079,2.7498157,,207,0.5764749,,256.7226414680481,5.5873485,0.83838385,-3936.7373,28.077824,0.08383839,4140,1.15742,15.322615,26.47719,9.478331
0.03260965,8.148595,15.322615,,0.98900825,2.95187468089212,0.029856049,0.016247418,,0.11,10.82842,6.1808157,2.6900249,,208,0.03260965,,258.50005555152893,5.610066,0.959596,-5559.9043,28.073753,0.0959596,4160,1.0922292,15.322615,28.057507,9.473511
1.013857,8.113009,15.322615,,0.98900825,0.7735080455763252,0.9825413,0.7142752,205.26166,0.11,0.93243474,205.26166,0.7111836,,209,1.0138569,,260.169921875,5.5830646,0.959596,-5533.272,30.412947,0.0959596,4180,1.031872,15.322615,29.698671,9.468715
0.0019269804,8.077818,15.322615,,0.98900825,0.8013294778628918,0.0017714178,0.000874623,1.6929455e-08,0.11,7.776236,0.37041786,0.7227733,,210,0.0019269803,,261.90088987350464,5.5921655,1.0,-6128.105,28.172155,0.1,4200,1.0878181,15.322615,28.17128,9.463942
0.101623364,8.04119,15.322615,,0.98900825,0.3826607351022796,0.0997152,0.035710752,21.036598,0.11,8.894015,21.036598,0.34942535,,211,0.101623364,,263.3845908641815,5.6030946,1.0,-6099.005,30.105522,0.1,4220,1.0191361,15.322615,30.06981,9.459191
0.5924096,8.003805,15.322615,,0.98900825,0.1309459945237068,0.5079869,0.09030749,105.963585,0.11,13.635614,105.963585,0.11555279,,212,0.5924096,,264.6846127510071,5.6367354,1.0,-6070.15,26.368366,0.1,4240,1.1661907,15.322615,26.278059,9.454463
2.0187874,7.9672437,15.322615,,0.98900825,0.2385099730219643,1.2749919,6.0349736,,0.11,12.826815,207.27124,0.21634331,,213,2.0187874,,266.1853897571564,5.6681275,0.8181818,-3600.5476,25.389374,0.081818186,4260,1.5833727,15.322615,19.3544,9.449757
0.9821264,7.9434805,15.322615,,0.98900825,3.1774212989724036,0.679616,3.5221283,3.3023667e-11,0.11,-6.3753557,103.79976,2.8817616,,214,0.9821265,,267.7601387500763,5.6141644,0.7777778,-3153.1245,24.728144,0.07777778,4280,1.4451197,15.322615,21.206015,9.445073
0.15234265,7.9232497,15.322615,,0.98900825,3.9485674792976138,0.122517616,0.6079365,0.41213432,0.11,9.451901,25.900146,3.5939422,,215,0.15234266,,269.18844866752625,5.6311216,0.75757575,-2939.0103,25.253563,0.07575758,4300,1.2434348,15.322615,24.645626,9.440411
0.7881776,7.903777,15.322615,,0.98900825,4.098901610869593,0.55666155,2.5948079,0.0006094088,0.11,0.3238877,101.12721,3.7172122,,216,0.7881776,,270.7137906551361,5.6026044,0.7979798,-3332.2927,24.238434,0.079797976,4320,1.415901,15.322615,21.643625,9.435771
0.64943606,7.881495,15.322615,,0.98900825,3.371631933427169,0.4250478,3.346878,,0.11,9.974451,70.301445,3.0684977,,217,0.6494361,,272.4069998264313,5.621224,0.65656567,-2074.6494,23.403797,0.065656565,4340,1.5279131,15.322615,20.05692,9.431151
1.0217496,7.8682613,15.322615,,0.98900825,5.508757539995502,0.6198313,4.78234,0.00258974,0.11,-9.085686,107.26061,4.9966545,,218,1.0217497,,274.03972578048706,5.551816,0.6969697,-2368.793,23.372875,0.06969697,4360,1.6484319,15.322615,18.590534,9.426554
0.37102225,7.854159,15.322615,,0.98900825,5.244560062177568,0.2567561,1.4165959,1.7638045e-25,0.11,13.570857,50.835945,4.779725,,219,0.37102225,,275.5148251056671,5.587848,0.75757575,-2886.1296,22.623814,0.07575758,4380,1.4450377,15.322615,21.207218,9.421977
1.3957899,7.836006,15.322615,,0.98900825,4.245652442109881,0.74283034,6.1116734,2.5498315e-08,0.11,4.939241,108.646126,3.8606024,,220,1.3957897,,276.87328338623047,5.581919,0.7171717,-2512.5642,22.420868,0.07171717,4400,1.8790156,15.322615,16.309195,9.417421
1.1053171,7.821405,15.322615,,0.98900825,5.061069630640576,0.6454658,4.563786,7.832664e-06,0.11,10.719235,107.11771,4.6091056,,221,1.1053171,,278.44349551200867,5.605988,0.7373737,-2675.6104,22.459507,0.073737375,4420,1.7124333,15.322615,17.895721,9.412887
0.039433777,7.8038273,15.322615,,0.98900825,4.30190553807266,0.02871868,0.061263874,,0.11,10.4820795,6.104992,3.9192448,,222,0.039433777,,279.8284225463867,5.627694,0.8989899,-4412.6426,22.379454,0.089898996,4440,1.3731055,15.322615,22.31819,9.408372
0.592888,7.778063,15.322615,,0.98900825,2.2472646634222535,0.39491525,1.9444875,5.757415e-37,0.11,0.96194786,71.11142,2.058252,,223,0.5928879,,281.21200037002563,5.6024723,0.7979798,-3230.2183,22.356894,0.079797976,4460,1.501304,15.322615,20.412407,9.403877
0.8384181,7.757951,15.322615,,0.98900825,3.610609285398479,0.5569795,1.9011261,8.739156e-20,0.11,1.858567,107.78131,3.2730818,,224,0.83841807,,282.8799157142639,5.5836573,0.85858583,-3880.5598,22.259424,0.08585858,4480,1.5052943,15.322615,20.358297,9.399403
1.1215814,7.734108,15.322615,,0.98900825,2.6267989088654393,0.50089186,8.287977,,0.11,9.74686,55.744736,2.3932517,,225,1.1215814,,284.46768069267273,5.600909,0.43434343,-1124.7977,21.97396,0.043434344,4500,2.239169,15.322615,13.685984,9.394949
1.0483063,7.7313056,15.322615,,0.98900825,7.828933445098652,0.3040785,13.034217,,0.11,-60.68258,22.551838,7.1007066,5.0780664e-09,226,1.0483062,,285.8569965362549,5.3076863,-0.030303031,-3193.4214,21.92337,-0.0030303032,4520,3.4474857,15.322615,8.8891535,9.390514
1.2695148,7.7511272,15.322615,,0.98900825,13.585926465543421,0.47334674,10.414955,,0.11,-60.686993,44.853344,12.23086,,227,1.2695148,,287.30255031585693,5.016992,0.3131313,-1149.4131,21.841225,0.031313132,4540,2.6819975,15.322615,11.4262705,9.386099
0.6491634,7.7536893,15.322615,,0.98900825,9.146673559876513,0.336838,5.914925,,0.11,-60.687973,45.065895,8.335284,1.4123288e-18,228,0.64916337,,288.9645757675171,4.7295656,0.07070707,-2275.5916,21.816128,0.0070707067,4560,1.9272271,15.322615,15.901202,9.381703
1.0214162,7.759172,15.322615,,0.98900825,9.899970380682095,0.70094484,0.7255529,,0.11,-23.507517,113.466736,9.009266,,229,1.0214162,,290.40311765670776,4.6045165,0.959596,-5196.4463,21.755781,0.0959596,4580,1.4571991,15.322615,21.030228,9.377327
0.94002116,7.730526,15.322615,,0.98900825,1.2313471864359005,0.4371461,7.373857,,0.11,-60.700123,56.74703,1.1705748,,230,0.9400213,,291.8873038291931,4.3198767,0.37373737,-1101.8696,21.625069,0.037373737,4600,2.1503596,15.322615,14.251211,9.37297
0.4849557,7.72938,15.322615,,0.98900825,8.235906018987917,0.28399488,3.6484356,,0.11,-60.70446,56.82645,7.4656982,,231,0.48495564,,293.33486008644104,4.0377746,0.41414142,-1108.5829,21.59459,0.04141414,4620,1.7076211,15.322615,17.946154,9.368631
1.0274229,7.7288156,15.322615,,0.98900825,8.339906365669062,0.50675243,6.457991,,0.11,10.083,65.99667,7.5983915,,232,1.0274229,,294.6967339515686,4.061468,0.5555556,-1455.9236,21.573038,0.05555556,4640,2.027465,15.322615,15.1150465,9.364311
5.9654645e-18,7.7230763,15.322615,,0.98900825,7.015937227738786,4.183405e-18,9.104844e-17,,0.11,5.9986854,8.1703596e-16,6.391723,,233,5.9656944e-18,,296.19870233535767,4.0694375,-0.17171717,-4884.018,21.489773,-0.017171716,4660,1.4260379,15.322615,21.489773,9.36001
5.965472e-18,7.758817,16.086369,,0.99925,17.832675081149617,4.18341e-18,9.104856e-17,,0.11,-60.71736,8.205436e-16,16.086369,,234,5.9657027e-18,,297.67153549194336,3.7883072,-0.17171717,-4864.5396,22.56092,-0.017171716,4680,1.4260383,16.086369,22.56092,9.355728
0.49996766,7.7968044,16.685816,,0.99938035,18.447141408271975,0.49996766,8.342368,117.4924,0.11,8.26611,117.4924,16.685816,,235,0.49996766,,299.28704023361206,3.8031154,-0.17171717,-4843.784,41.714,-0.017171716,4700,1.0,16.685816,33.37163,9.351463
0.6666203,7.8340535,16.685816,,0.9998277,18.34033310134632,0.47137177,11.090364,78.659134,0.11,5.7482395,78.66326,16.587587,,236,0.6666204,,300.73065185546875,3.8088472,-0.17171717,-4823.217,34.687668,-0.017171716,4720,1.4142137,16.685816,23.597305,9.347218
8.773548e-17,7.869666,16.685816,,0.9998277,18.013503769843986,8.747741e-17,1.4639125e-15,2.6390516e-25,0.11,5.785428,2.0732055e-14,16.274117,,237,8.7735706e-17,,302.24654841423035,3.8154044,-0.3131313,-6943.912,33.273384,-0.031313132,4740,1.0029527,16.685816,33.273384,9.342989
43.832047,7.9078245,16.951443,,0.9999717,18.72380638019106,43.832047,743.0164,10432.027,0.11,-4.6453915,10432.027,16.951443,,238,43.832047,,303.7295641899109,3.7756612,-0.27272728,-6256.3193,776.9193,-0.02727273,4760,1.0,16.951443,33.902885,9.3387785
1.013638,7.9465246,17.157192,,0.9999717,18.935243907055757,0.9616581,17.193624,12.777107,0.11,13.150017,229.48087,17.157192,,239,1.013638,,305.5674126148224,3.8266208,-0.25252524,-5916.9624,49.748352,-0.025252525,4780,1.0540524,17.157192,32.554726,9.334585
0.62974524,7.9842963,17.157192,,0.9999717,18.786019333538622,0.6162169,10.80199,0.54325056,0.11,15.868369,147.86586,17.01175,,240,0.62974524,,307.0703754425049,3.8756588,-0.3131313,-6856.97,44.379227,-0.031313132,4800,1.0219538,17.157192,33.577236,9.33041
1.1902103,8.022093,17.157192,,0.9999717,18.871587946693165,0.8167802,20.224363,4.2835927,0.11,10.669258,158.26396,17.093199,,241,1.1902102,,308.5615859031677,3.9017553,-0.25252524,-5867.7217,43.772568,-0.025252525,4820,1.4571977,17.157192,23.548203,9.326252
1.3291328,8.059374,17.157192,,0.9999717,18.818869581724993,0.7105757,22.717228,75.618774,0.11,13.843483,111.163956,17.044071,,242,1.3291328,,310.3129758834839,3.942632,-0.2929293,-6471.5396,41.06225,-0.02929293,4840,1.8705013,17.157192,18.34502,9.322111
1.4526327,8.096077,17.157192,,0.9999717,18.75279714379164,0.64208347,24.721294,87.49231,0.11,14.395343,87.49231,16.978416,,243,1.4526325,,311.71273469924927,3.9861887,-0.27272728,-6127.22,39.88872,-0.02727273,4860,2.2623734,17.157192,15.167427,9.317987
1.2122905,8.133131,17.157192,,0.9999814,18.91573563967379,0.52155656,20.714844,62.46059,0.11,13.88701,67.55146,17.137167,,244,1.2122905,,313.2074451446533,4.0279264,-0.2929293,-6418.3457,35.47772,-0.02929293,4880,2.3243701,17.157192,14.762875,9.313881
1.2002579,8.170081,17.185781,,0.9999814,18.96584547181013,0.4680412,20.526052,50.65647,0.11,13.915168,53.12156,17.185781,,245,1.2002578,,315.00054717063904,4.0686784,-0.2929293,-6392.0757,33.929264,-0.02929293,4900,2.5644276,17.185781,13.403211,9.309791
0.5104784,8.2059355,17.185781,,0.9999814,18.761552054467458,0.37169358,8.362768,1.894179e-09,0.11,12.053935,87.15711,16.99033,,246,0.5104784,,317.366007566452,4.1015663,-0.15151516,-4370.8267,33.389664,-0.015151516,4920,1.373385,17.185781,25.026896,9.305717
1.2040339,8.239798,17.185781,,0.9999814,18.31377062137539,0.44589162,20.499052,1.5898286e-07,0.11,9.536316,51.184814,16.56993,,247,1.2040339,,318.99984097480774,4.1213646,-0.27272728,-6027.8184,33.22792,-0.02727273,4940,2.7002838,17.185781,12.72887,9.301661
1.1848122,8.274872,17.185781,,0.9999814,18.707365973794744,0.4059551,20.161993,36.963203,0.11,4.6788726,42.57034,16.938095,,248,1.1848121,,320.79054713249207,4.124086,-0.27272728,-6003.479,31.938807,-0.02727273,4960,2.918579,17.185781,11.7768135,9.297621
0.8825894,8.309869,17.185781,,0.9999814,18.761719049336733,0.44329903,14.601205,1.3471922e-05,0.11,14.707987,58.53768,16.988995,,249,0.8825894,,322.3225793838501,4.1670413,-0.17171717,-4571.344,31.865044,-0.017171716,4980,1.9909573,17.185781,17.263838,9.293596
1.1965159,8.343033,17.185781,,0.9999814,18.3520736252768,0.846807,19.867254,204.84845,0.11,8.736096,204.84845,16.601168,,250,1.1965158,,323.9278893470764,4.184512,-0.1919192,-4814.603,44.19295,-0.019191919,5000,1.4129734,17.185781,24.325697,9.289588
0.42048433,8.375988,17.185781,,0.9999814,18.36423915671026,0.34263557,6.9961896,0.5755401,0.11,9.446247,85.552895,16.614666,,251,0.4204843,,326.1946358680725,4.2053027,-0.21212122,-5065.34,35.00418,-0.021212121,5020,1.2272056,17.185781,28.00799,9.285596
0.7960733,8.410027,17.185781,,0.9999814,18.72045736412389,0.5296869,13.39443,116.78526,0.11,8.811422,116.78526,16.953512,,252,0.79607326,,327.936824798584,4.2210984,-0.21212122,-5045.1846,36.264397,-0.021212121,5040,1.5029128,17.185781,22.869965,9.28162
0.95481443,8.443316,17.185781,,0.9999814,18.59867157878858,0.5203772,16.060627,90.61929,0.11,13.34945,90.61929,16.832537,,253,0.95481443,,329.6249577999115,4.2559414,-0.21212122,-5025.173,34.79325,-0.021212121,5060,1.8348505,17.185781,18.732622,9.277659
1.0105522,8.476601,17.185781,,0.9999814,18.667600237915988,0.4747062,17.01457,66.45535,0.11,9.650806,66.98487,16.897627,,254,1.0105522,,331.5328514575958,4.276569,-0.21212122,-5005.3335,33.16059,-0.021212121,5080,2.128795,17.185781,16.146019,9.273715
1.0126642,8.509524,17.185781,,0.9999814,18.634837620305046,0.42384994,17.053837,46.77185,0.11,10.145071,53.214806,16.872074,,255,1.0126642,,333.10705947875977,4.29925,-0.21212122,-4985.6504,31.440033,-0.021212121,5100,2.3892045,17.185781,14.386195,9.269786
1.1705542,8.542202,17.185781,,0.9999814,18.64184072408712,0.37553403,19.917915,0.084288105,0.11,12.860712,37.657906,16.875095,,256,1.1705542,,334.5497941970825,4.3324394,-0.27272728,-5815.6484,30.944908,-0.02727273,5120,3.117039,17.185781,11.026992,9.265872
1.1151671,8.575076,17.185781,,0.9999814,18.763309013712075,0.403341,18.796864,22.812656,0.11,8.221273,44.28823,16.990862,,257,1.1151671,,336.31027913093567,4.3479896,-0.21212122,-4946.7427,31.228596,-0.021212121,5140,2.7648246,17.185781,12.431733,9.261973
